date	HL_CI4_I_sol	HL_CI4_I_rad	HL_CE2_I_sol	HL_CE2_I_rad	HL_CJ1_I_sol	HL_CJ1_I_rad	HL_CL1_I_sol	HL_CL1_I_rad	HL_CI3_I_sol	HL_CI3_I_rad
2025-01-17 14:15:00	608.6848110000001	-2681.4298979304735	429.8679645	-3766.499746060761	455.692491	-3959.8944307167358	359.90726600000005	-2387.4206836992507	668.34111275	-2993.471057166186
2025-01-17 14:30:00	608.6848110000001	-2673.6823656220336	429.8679645	-3750.6876364380005	455.692491	-3944.9101872344654	359.90726600000005	-2381.914144701619	668.34111275	-2981.769592852269
2025-01-17 14:45:00	608.6848110000001	-2666.275264161306	429.8679645	-3736.86218662785	455.692491	-3932.0677919158734	359.90726600000005	-2378.2092514222886	668.34111275	-2973.241847996384
2025-01-17 15:00:00	853.3205940000001	-2668.725444677112	602.6356830000001	-3737.3900665377555	638.8393140000001	-3934.2748127177138	504.55716400000006	-2382.237335467341	936.9532885000001	-2977.2981199934998
2025-01-17 15:15:00	853.3205940000001	-2660.755092789051	602.6356830000001	-3723.446502024141	638.8393140000001	-3920.85465329799	504.55716400000006	-2377.359622323951	936.9532885000001	-2968.780051726277
2025-01-17 15:30:00	853.3205940000001	-2653.257102229562	602.6356830000001	-3710.204456195704	638.8393140000001	-3905.1996948428314	504.55716400000006	-2370.8446262710177	936.9532885000001	-2957.819077497217
2025-01-17 15:45:00	853.3205940000001	-2645.6573994160517	602.6356830000001	-3696.5213713413846	638.8393140000001	-3892.131295485883	504.55716400000006	-2365.5370557742563	936.9532885000001	-2948.6233979642534
2025-01-17 16:00:00	899.5367472	-2663.2378154285498	635.2746504	-3717.3230073504888	673.4390832	-3915.988972932726	531.8841632000001	-2382.566340070021	987.6990188	-2968.4614288255207
2025-01-17 16:15:00	899.5367472	-2655.853783005442	635.2746504	-3702.3937356774727	673.4390832	-3904.16849417498	531.8841632000001	-2377.133167089827	987.6990188	-2962.372241585786
2025-01-17 16:30:00	899.5367472	-2649.2815075791195	635.2746504	-3688.3442946692635	673.4390832	-3897.8323935326753	531.8841632000001	-2371.663447800222	987.6990188	-2951.689044079764
2025-01-17 16:45:00	899.5367472	-2641.156845091181	635.2746504	-3673.628386845174	673.4390832	-3893.7403850045266	531.8841632000001	-2366.4756719252196	987.6990188	-2940.6310466267764
2025-01-17 17:00:00	618.2378706000001	-2643.12697707745	436.6145667	-3675.337398557389	462.8443986	-3906.349468899698	365.5558636	-2371.6572476973624	678.83045365	-2943.6619371921624
2025-01-17 17:15:00	618.2378706000001	-2635.9102065348306	436.6145667	-3667.4672932717385	462.8443986	-3904.2551120946455	365.5558636	-2366.5259588207614	678.83045365	-2936.404792880403
2025-01-17 17:30:00	618.2378706000001	-2628.2555498697325	436.6145667	-3662.0666733466205	462.8443986	-3902.1583302251875	365.5558636	-2360.940538077866	678.83045365	-2927.0423703874258
2025-01-17 17:45:00	618.2378706000001	-2620.7892967808157	436.6145667	-3658.425504829828	462.8443986	-3901.277669963755	365.5558636	-2354.752512628768	678.83045365	-2921.104262925995
2025-01-17 18:00:00	860.0335548	-2623.133913007503	607.3765386000001	-3668.9788834776086	643.8649788	-3914.6154947056084	508.5264488	-2358.18731907084	944.3241767	-2928.198224373598
2025-01-17 18:15:00	860.0335548	-2618.217114854058	607.3765386000001	-3667.5384751523984	643.8649788	-3914.283800118179	508.5264488	-2354.0300104106577	944.3241767	-2925.7010083761056
2025-01-17 18:30:00	860.0335548	-2615.338667350875	607.3765386000001	-3666.735642235021	643.8649788	-3914.295065674255	508.5264488	-2349.411593691359	944.3241767	-2924.2478973807465
2025-01-17 18:45:00	860.0335548	-2613.703356149218	607.3765386000001	-3666.040126929182	643.8649788	-3914.0744126625423	508.5264488	-2344.274102537155	944.3241767	-2923.209513892069
2025-01-17 19:00:00	848.2858734	-2602.8058025666624	599.0800413000001	-3652.1284386274356	635.0700654	-3899.4533480931022	501.5802004	-2330.3740587450466	931.4251223499999	-2911.634887961617
2025-01-17 19:15:00	848.2858734	-2602.043752292726	599.0800413000001	-3652.7792815049997	635.0700654	-3900.233346969936	501.5802004	-2326.6719252163475	931.4251223499999	-2911.318974171425
2025-01-17 19:30:00	848.2858734	-2601.6679306658966	599.0800413000001	-3652.521763595335	635.0700654	-3899.800313779624	501.5802004	-2322.3350594707063	931.4251223499999	-2910.870333474205
2025-01-17 19:45:00	848.2858734	-2601.2911567704095	599.0800413000001	-3652.008994409859	635.0700654	-3899.6931808232803	501.5802004	-2318.153026930965	931.4251223499999	-2910.678194265536
2025-01-17 20:00:00	674.6525604000001	-2600.7672167721917	476.45598780000006	-3650.922642005612	505.07931240000005	-3899.026588046775	398.9131224	-2311.696850409051	740.7742641	-2910.166494799547
2025-01-17 20:15:00	674.6525604000001	-2600.5992459605322	476.45598780000006	-3651.1065998401973	505.07931240000005	-3899.334860115663	398.9131224	-2307.703067832703	740.7742641	-2910.3471181536347
2025-01-17 20:30:00	674.6525604000001	-2600.7930875752204	476.45598780000006	-3651.5158762821093	505.07931240000005	-3899.538688524074	398.9131224	-2305.0025996572595	740.7742641	-2910.47148443413
2025-01-17 20:45:00	674.6525604000001	-2600.4956745268087	476.45598780000006	-3651.5461741517383	505.07931240000005	-3899.40631377933	398.9131224	-2303.22648059362	740.7742641	-2910.1374838318416
2025-01-17 21:00:00	879.7851510000002	-2599.7729891585573	621.3255945000001	-3650.683201364235	658.6520310000001	-3898.111787445598	520.2053060000001	-2295.6150338687853	966.0115977500001	-2909.5336823451144
2025-01-17 21:15:00	879.7851510000002	-2599.137403618509	621.3255945000001	-3650.8936660758054	658.6520310000001	-3898.780696725567	520.2053060000001	-2290.2516196664624	966.0115977500001	-2926.505252574193
2025-01-17 21:30:00	879.7851510000002	-2610.7221605537484	621.3255945000001	-3668.2232968188355	658.6520310000001	-3930.1061553584973	520.2053060000001	-2294.313939745658	966.0115977500001	-2961.3162093935343
2025-01-17 21:45:00	879.7851510000002	-2616.7941611684582	621.3255945000001	-3676.927162586193	658.6520310000001	-3941.815425872442	520.2053060000001	-2295.9078698889507	966.0115977500001	-2976.650726159617
2025-01-17 22:00:00	854.0951664	-2639.4050500176436	603.1827048	-3710.630012703967	639.4191984	-3974.3154998713826	505.0151584	-2317.397153536275	937.8037756	-3005.5932192614864
2025-01-17 22:15:00	854.0951664	-2648.344870559056	603.1827048	-3716.133675453583	639.4191984	-3985.103353280774	505.0151584	-2321.566445087251	937.8037756	-3017.370539434228
2025-01-17 22:30:00	854.0951664	-2668.013062683085	603.1827048	-3732.4128057030052	639.4191984	-3991.8524193377834	505.0151584	-2325.0035561790087	937.8037756	-3029.620240238096
2025-01-17 22:45:00	854.0951664	-2688.6974810484276	603.1827048	-3743.082348200224	639.4191984	-4006.232426595012	505.0151584	-2330.1556000088854	937.8037756	-3036.430512032666
2025-01-17 23:00:00	548.5263546	-2722.00475061662	387.3826047	-3802.970892472362	410.6548026	-4057.359447787496	324.3363676	-2350.735459269702	602.2866146499999	-3067.0345114729744
2025-01-17 23:15:00	548.5263546	-2738.2090038011725	387.3826047	-3823.045499878719	410.6548026	-4083.6370641550375	324.3363676	-2359.1838798356275	602.2866146499999	-3082.660936029552
2025-01-17 23:30:00	548.5263546	-2752.4800559374335	387.3826047	-3834.6357657142744	410.6548026	-4098.299673938818	324.3363676	-2364.9542202032553	602.2866146499999	-3090.9574252015027
2025-01-17 23:45:00	548.5263546	-2761.3636504282917	387.3826047	-3859.993635230643	410.6548026	-4112.718353565858	324.3363676	-2377.93097412061	602.2866146499999	-3090.1122499474022
2025-01-18 00:00:00	2633.54616	-2773.279302702066	1859.8741200000002	-3885.252572934992	1971.6069599999998	-4128.427191288086	1557.1809600000001	-2388.5282844347084	2891.6561399999996	-3102.58042842009
2025-01-18 00:15:00	2633.54616	-2790.5557079609553	1859.8741200000002	-3906.0065053748194	1971.6069599999998	-4142.949784415299	1557.1809600000001	-2404.9371118943664	2891.6561399999996	-3108.614644988547
2025-01-18 00:30:00	2633.54616	-2811.088994987743	1859.8741200000002	-3930.261891100986	1971.6069599999998	-4178.887388277063	1557.1809600000001	-2417.5808193085977	2891.6561399999996	-3141.938437345028
2025-01-18 00:45:00	2633.54616	-2831.2661336603796	1859.8741200000002	-3960.379818242286	1971.6069599999998	-4208.674841020147	1557.1809600000001	-2428.75852026551	2891.6561399999996	-3162.3981901864677
2025-01-18 01:00:00	5025.683922	-2846.163497250611	3549.2597790000004	-3976.16967917881	3762.483282	-4242.193529578159	2971.6203320000004	-2441.3447795890115	5518.2438005	-3181.903613887078
2025-01-18 01:15:00	5025.683922	-2857.091156605503	3549.2597790000004	-3984.5038155063567	3762.483282	-4269.640677287053	2971.6203320000004	-2457.0096987762927	5518.2438005	-3190.3535061966413
2025-01-18 01:30:00	5025.683922	-2868.108954713789	3549.2597790000004	-3998.698112492234	3762.483282	-4280.115941054855	2971.6203320000004	-2468.6509334668617	5518.2438005	-3209.341693922108
2025-01-18 01:45:00	5025.683922	-2872.305723467608	3549.2597790000004	-4005.878295036251	3762.483282	-4273.38911153547	2971.6203320000004	-2478.236972190297	5518.2438005	-3225.694060502112
2025-01-18 02:00:00	6423.787104	-2861.7134139954424	4536.634128000001	-3992.6374314029763	4809.174624	-4248.27506077366	3798.300224	-2476.9187281705226	7053.373016	-3217.522585330429
2025-01-18 02:15:00	6423.787104	-2862.490315406286	4536.634128000001	-4007.326699911675	4809.174624	-4258.966940107102	3798.300224	-2489.5088597664444	7053.373016	-3225.983332143245
2025-01-18 02:30:00	6423.787104	-2861.8509291304117	4536.634128000001	-4016.4863315406583	4809.174624	-4267.834819288373	3798.300224	-2495.885081523087	7053.373016	-3232.729133351464
2025-01-18 02:45:00	6423.787104	-2864.093305777945	4536.634128000001	-4028.8128212255706	4809.174624	-4273.350016233542	3798.300224	-2506.4627611309215	7053.373016	-3226.163093200712
2025-01-18 03:00:00	14652.327900000002	-2835.0183735141454	10347.829050000002	-3995.6094378921334	10969.4799	-4238.361334240475	8663.727400000002	-2492.2237933203123	16088.380975	-3190.3291545438133
2025-01-18 03:15:00	14652.327900000002	-2825.023128755298	10347.829050000002	-3993.34690240668	10969.4799	-4227.628434817443	8663.727400000002	-2492.3156236956947	16088.380975	-3187.8108480604587
2025-01-18 03:30:00	14652.327900000002	-2825.626940731907	10347.829050000002	-3991.3822990410063	10969.4799	-4222.527221809329	8663.727400000002	-2499.291935600855	16088.380975	-3188.7376335877398
2025-01-18 03:45:00	14652.327900000002	-2826.741219827569	10347.829050000002	-3986.06411252834	10969.4799	-4214.908585125966	8663.727400000002	-2501.076439292896	16088.380975	-3189.775333334421
2025-01-18 04:00:00	11683.1337	-2806.768930879498	8250.912150000002	-3955.7750171490497	8746.5897	-4178.784970812831	6908.082200000001	-2483.9022932880116	12828.180425	-3167.3865441365815
2025-01-18 04:15:00	11683.1337	-2810.8036492036426	8250.912150000002	-3956.809309638198	8746.5897	-4176.705560918388	6908.082200000001	-2488.3972514722745	12828.180425	-3178.645700903393
2025-01-18 04:30:00	11683.1337	-2811.0578952439864	8250.912150000002	-3949.9187650869317	8746.5897	-4167.37544463544	6908.082200000001	-2490.8398184524567	12828.180425	-3178.687936943388
2025-01-18 04:45:00	11683.1337	-2814.167769243415	8250.912150000002	-3943.5968214069435	8746.5897	-4156.880680500515	6908.082200000001	-2489.954645561288	12828.180425	-3175.0346859077345
2025-01-18 05:00:00	12483.525180000002	-2788.1665875121307	8816.168010000001	-3905.594852481767	9345.803580000002	-4110.784448463472	7381.343080000001	-2467.724813602851	13707.017095000001	-3143.622793831062
2025-01-18 05:15:00	12483.525180000002	-2787.1432032953726	8816.168010000001	-3894.964473248925	9345.803580000002	-4103.966888362904	7381.343080000001	-2466.6553010687576	13707.017095000001	-3142.097228626226
2025-01-18 05:30:00	12483.525180000002	-2787.7203452573685	8816.168010000001	-3886.1886151143553	9345.803580000002	-4095.6621138756527	7381.343080000001	-2467.600607737445	13707.017095000001	-3139.437494678932
2025-01-18 05:45:00	12483.525180000002	-2786.2358975371008	8816.168010000001	-3880.905701075506	9345.803580000002	-4088.7501832749895	7381.343080000001	-2467.8065482510274	13707.017095000001	-3139.9760559020833
2025-01-18 06:00:00	13090.273560000001	-2753.5985237903315	9244.668420000002	-3829.515012144673	9800.04636	-4033.502840383444	7740.105360000001	-2434.298680668565	14373.23199	-3105.950694702653
2025-01-18 06:15:00	13090.273560000001	-2753.096750858451	9244.668420000002	-3822.8516517960543	9800.04636	-4036.2564801659482	7740.105360000001	-2433.707339609852	14373.23199	-3102.9136878924037
2025-01-18 06:30:00	13090.273560000001	-2759.4181423636564	9244.668420000002	-3818.343236803379	9800.04636	-4034.2266013978824	7740.105360000001	-2429.8414701231095	14373.23199	-3103.1916264925057
2025-01-18 06:45:00	13090.273560000001	-2767.168854863021	9244.668420000002	-3821.8162429956683	9800.04636	-4033.316363572838	7740.105360000001	-2431.293876357625	14373.23199	-3103.831915302857
2025-01-18 07:00:00	16162.744080000002	-2725.6241518411225	11414.521560000001	-3762.690942805384	12100.254480000001	-3963.022078761711	9556.816480000001	-2384.955047713762	17746.83082	-3048.292775671034
2025-01-18 07:15:00	16162.744080000002	-2734.102182381339	11414.521560000001	-3766.7486662698266	12100.254480000001	-3963.769597799168	9556.816480000001	-2381.393319400653	17746.83082	-3047.1872813872687
2025-01-18 07:30:00	16162.744080000002	-2730.323066995232	11414.521560000001	-3774.6151199805918	12100.254480000001	-3954.4637804635113	9556.816480000001	-2379.7047896726526	17746.83082	-3055.7540409163303
2025-01-18 07:45:00	16162.744080000002	-2737.05313398398	11414.521560000001	-3777.5388106462033	12100.254480000001	-3961.472749515995	9556.816480000001	-2380.334413248891	17746.83082	-3061.578771597746
2025-01-18 08:00:00	15685.091100000001	-2706.6456667347047	11077.191450000002	-3728.5954075020254	11742.6591	-3916.6219213789172	9274.386600000002	-2351.7074126584175	17222.363775	-3027.493516319082
2025-01-18 08:15:00	15685.091100000001	-2714.6973922782236	11077.191450000002	-3723.4645404885105	11742.6591	-3906.8590872841487	9274.386600000002	-2351.157060308551	17222.363775	-3033.2146445491126
2025-01-18 08:30:00	15685.091100000001	-2716.63577771416	11077.191450000002	-3720.7904900098056	11742.6591	-3901.923470887945	9274.386600000002	-2349.964577572382	17222.363775	-3038.2330925478564
2025-01-18 08:45:00	15685.091100000001	-2719.5876671288315	11077.191450000002	-3719.218191557893	11742.6591	-3902.755423143244	9274.386600000002	-2350.351232120005	17222.363775	-3039.1407994549118
2025-01-18 09:00:00	17634.431640000003	-2673.5656518104697	12453.862980000002	-3656.9673712493495	13202.03484	-3827.8569350010366	10427.00584	-2307.5754887815747	19362.75631	-2987.6869802596993
2025-01-18 09:15:00	17634.431640000003	-2675.494408217026	12453.862980000002	-3659.525770474871	13202.03484	-3828.156631803533	10427.00584	-2308.4689621326634	19362.75631	-2992.7893447463575
2025-01-18 09:30:00	17634.431640000003	-2682.134506624843	12453.862980000002	-3654.9625544204864	13202.03484	-3839.88896230538	10427.00584	-2308.2548457461635	19362.75631	-2998.192725151621
2025-01-18 09:45:00	17634.431640000003	-2686.0730195944016	12453.862980000002	-3653.5667912929603	13202.03484	-3852.768269458851	10427.00584	-2308.3442863148703	19362.75631	-3011.5057873215337
2025-01-18 10:00:00	17389.15038	-2667.497274495574	12280.63941	-3623.1756492200384	13018.404779999999	-3824.8845898637774	10281.97428	-2291.419041657833	19093.435394999997	-2994.540644718829
2025-01-18 10:15:00	17389.15038	-2677.2887433421492	12280.63941	-3625.9627673433715	13018.404779999999	-3827.6231639827965	10281.97428	-2291.0017047834936	19093.435394999997	-3008.7877645176086
