date	HL_CI4_T_op	HL_CI4_T_air	HL_CI4_theta_c	HL_CE2_T_op	HL_CE2_T_air	HL_CE2_theta_c	HL_CJ1_T_op	HL_CJ1_T_air	HL_CJ1_theta_c	HL_CL1_T_op	HL_CL1_T_air	HL_CL1_theta_c	HL_CI3_T_op	HL_CI3_T_air	HL_CI3_theta_c
2025-01-10 02:30:00	18.189178776425084	18.25892376965502	18.157844069321783	17.58298995734633	17.66925658719247	17.544232485966184	17.507548150000005	17.58323216255512	17.473545187837562	18.242781341191602	18.2801174331358	18.22600715495581	17.34648302016513	17.511095817678946	17.272526545919803
2025-01-10 02:40:00	18.151041257926	18.225878380592313	18.117418782525192	17.50392927	17.5666647605329	17.47574375976058	17.50754815	17.66283376221093	17.437782150311037	18.21843258068885	18.270271450078525	18.19514265386161	17.2517501081742	17.35434584123319	17.205656373031765
2025-01-10 02:50:00	18.10529060215327	18.174662834021145	18.07412336754597	17.50392927	17.653935166909463	17.436535316316046	17.507548149999998	17.71712440029632	17.4133907042147	18.17079957687328	18.205633741988695	18.155149444719974	17.18233420511325	17.26209889734573	17.146497894110254
2025-01-10 03:00:00	18.047736546739294	18.09797621404405	18.025165102008174	17.50392927	17.704305697552474	17.413905077911213	17.507548149999998	17.747379789530378	17.39979770325447	18.119497112588622	18.13528457900482	18.112404192894388	17.11790972016283	17.183642165076815	17.088377752157996
2025-01-10 03:10:00	18.002624224981563	18.052736307490083	17.980110100956	17.503929270000004	17.732730258594085	17.401134622950494	17.507548149999998	17.76525576038923	17.391766469970058	18.12296723551075	18.19122721001358	18.09229971073411	17.078304472009407	17.16119451024069	17.04106402005042
2025-01-10 03:20:00	17.974483857672993	18.04478691056795	17.942898428111494	17.50392927	17.758821806609944	17.389412333262207	17.50754815	17.77648262478666	17.386722516400198	18.085223883087863	18.14462184473977	18.0585378423457	17.034942506170918	17.126547365973938	16.993786699592746
2025-01-10 03:30:00	17.93726985004564	18.012803289564506	17.90333453663862	17.503929269999997	17.778464478280597	17.38058736483046	17.50754815	17.78651735853687	17.382214157758796	18.05225794614178	18.110358352992513	18.026154864803047	17.015882592154774	17.141330083935546	16.959522124832976
2025-01-10 03:40:00	17.892158630089014	17.962022375932985	17.86077057036201	17.503929270000004	17.791314173523816	17.374814313344384	17.50754815	17.79855164759618	17.37680744818143	17.995269807551672	18.02270943754742	17.982941857843436	16.9534563043686	17.057214748237573	16.906840191905726
2025-01-10 03:50:00	17.852479895592623	17.92367624202688	17.82049313125259	17.50392927	17.79484087901138	17.373229851458657	17.507548150000005	17.797337680415982	17.377352853726162	17.958831271140195	17.985685944415096	17.946766128074657	16.935861679999995	17.077625709516475	16.872170594275207
2025-01-10 04:00:00	17.811432817111687	17.888354999828508	17.776873575601236	17.50392927	17.80626566832811	17.368096975098965	17.50754815	17.810863444252195	17.371276061278003	17.945645185236376	18.0056614531564	17.918681354721585	16.935861679999995	17.119899693627424	16.853177934747098
2025-01-10 04:10:00	17.74870218783603	17.79991343061546	17.725694238181504	17.50392927	17.809004612502328	17.366866434962727	17.507548150000005	17.81065095801279	17.371371526110202	17.90577817162044	17.956836996757385	17.882838699457466	16.93586167999999	17.149640561428654	16.83981609559002
2025-01-10 04:20:00	17.743506490000005	17.84933555347051	17.695960099165426	17.50392927	17.80940299620984	17.36668745097819	17.507548150000005	17.81501937202366	17.369408905322707	17.86598669115485	17.909629891707553	17.84637887641378	16.93586168	17.169805427861412	16.830756517917333
2025-01-10 04:30:00	17.74350649	17.887712639658222	17.678718219863704	17.50392927	17.814390404611494	17.364446731261502	17.507548150000005	17.815584061380882	17.369155204307145	17.803036597886422	17.812314464331457	17.79886828107778	16.935861679999995	17.185671722531605	16.823628182630724
2025-01-10 04:40:00	17.74350649000001	17.91662769794602	17.665727396574987	17.503929269999997	17.81214700730921	17.36545463439731	17.507548149999998	17.81352965982365	17.370078196311113	17.80364645330046	17.862310882613908	17.777289970565434	16.935861679999995	17.185241010833874	16.82382169078478
2025-01-10 04:50:00	17.743506489999998	17.937092893396866	17.65653288847387	17.503929269999993	17.806876224634262	17.367822667193295	17.50754815	17.814133389669834	17.369806955365732	17.78717796305634	17.864618456851787	17.752385857148237	16.935861679999995	17.189421658147204	16.821943428948348
2025-01-10 05:00:00	17.74350649	17.956084075771304	17.648000618131732	17.503929269999997	17.819289146003847	17.36224584744754	17.507548149999998	17.821954937998083	17.366292926406658	17.746416528873297	17.813597424410144	17.716233807690074	16.93586168	17.198954366408095	16.81766061799056
2025-01-10 05:10:00	17.74350649	17.965108079093334	17.643946355769664	17.503929269999997	17.82635519781507	17.35907124445989	17.507548149999998	17.82454897605293	17.3651274890197	17.682495340000003	17.712803750526543	17.668878517879374	16.935861679999995	17.213355587687765	16.8111905040823
2025-01-10 05:20:00	17.743506489999998	17.973249418297748	17.640288652648834	17.503929269999993	17.824067275421037	17.36009915162243	17.507548149999998	17.816483293055445	17.36875120167074	17.682495340000003	17.76126563169555	17.647105788658518	16.935861679999995	17.22233010880192	16.807158472857104
2025-01-10 05:30:00	17.74350649	17.972572084952546	17.640592961832922	17.503929269999997	17.819669113847162	17.362075137257065	17.50754815	17.815927088810007	17.36900109053464	17.68249534	17.79164353893013	17.63345774337921	16.935861679999995	17.22917429797605	16.804083547286115
2025-01-10 05:40:00	17.74350649	17.976264856805102	17.6389338904209	17.50392927	17.817425555042774	17.36308311295179	17.507548149999998	17.820883070337317	17.366774490138305	17.682495340000003	17.813948605456495	17.623436626534037	16.93586168	17.224782041661005	16.806056879833456
2025-01-10 05:50:00	17.74350649000001	17.976551204001048	17.6388052416807	17.503929269999993	17.814412297364917	17.36443689538677	17.507548150000005	17.827387014026247	17.36385242848097	17.68249534	17.840473512713416	17.61151963921571	16.935861679999995	17.218076161171467	16.809069666720063
2025-01-10 06:00:00	17.74350649	17.978356566491232	17.637994136793804	17.64685706227681	18.163622896439975	17.414686904899156	17.507548149999998	17.82936229901673	17.362964981601184	17.685164942046306	17.86477429907277	17.604470883092382	16.93586168	17.223186584543853	16.806773679407833
2025-01-10 06:10:00	18.01785714	18.624189777496284	17.745446824603118	18.18166119274087	19.348057597589403	17.65762802534515	17.84174909	18.604211615999393	17.49919346237709	18.111515146750854	18.88382992559604	17.764533144660994	17.424513682814027	18.293997362711618	17.033876087497717
2025-01-10 06:20:00	18.48681554261876	19.607379789683414	17.98337363451725	18.507122665419395	19.825014075171197	17.91502652480626	17.98230088	18.7805129871685	17.623683846344584	18.398975790000005	19.410795430296442	17.944390154504507	17.58672616	18.454596474608636	17.19681340995844
2025-01-10 06:30:00	18.649350649999995	19.68922748370081	18.182159608772096	18.58398821	19.673046051049592	18.094701353876275	17.982300879999997	18.616485504137778	17.697377353213458	18.46182495	19.2773936200852	18.09541004025158	17.74735081	18.611783805505652	17.35898236274384
2025-01-10 06:40:00	18.7775974	19.713644872478557	18.357054332654567	18.90815324	20.180564992142834	18.33648998903728	18.14940135	18.90151422554238	17.81149556533603	18.658752329999995	19.56965597396141	18.24950576532168	18.190741770000002	19.398811679000502	17.647985723927317
2025-01-10 06:50:00	18.87824675	19.727270828209733	18.496801149644906	19.049607069999997	20.190021382387243	18.537247016608625	18.272774599999998	19.065162711772906	17.91677414398609	18.745344510000002	19.529573360023985	18.39300980926459	18.426659230000002	19.609584403371937	17.895200094137245
2025-01-10 07:00:00	18.87824675	19.513483621660985	18.592850474326223	19.049607069999997	19.902503828917585	18.666421569616737	18.343050489999996	19.085946215109242	18.009285743936424	18.83193669	19.51658021471114	18.524343222376157	18.530395979999998	19.537627153776782	18.077871829462595
2025-01-10 07:10:00	19.298701300000005	20.374631006896216	18.815312591104604	19.534594420208755	20.871707457364987	18.93386247597914	18.66007288	19.67934744523411	18.202137930402067	19.210925920413384	20.276522062760623	18.732179827474766	18.965564296713573	20.254372865198135	18.38653436014804
2025-01-10 07:20:00	19.39935065	20.334693552431723	18.97912412861763	19.606581529999996	20.707598452260562	19.111921753332204	18.827173350000002	19.857939335642445	18.36407558833455	19.388906546954097	20.426222674740718	18.922865967803585	18.760761082455836	19.482940176685897	18.436303808236524
2025-01-10 07:30:00	19.762326469916278	20.96194437345779	19.2233677016585	19.60658153	20.456365924870653	19.22479433810158	19.243702798326947	20.619059749392864	18.625788805819077	19.59691287912422	20.64892727684933	19.12426872942163	18.520914669999996	18.818623736827245	18.387161321135572
2025-01-10 07:40:00	19.97593642842494	21.14942096692452	19.448718737214985	19.697937129999996	20.491469476505834	19.341422597511873	19.187922959999998	20.15258479705508	18.75452416364191	19.900034986809608	21.079855474166735	19.369970709881038	18.450822027993347	18.688914934455614	18.34385275117696
2025-01-10 07:50:00	19.94518419906993	20.77085337730448	19.574231379863114	19.85559921	20.742072150811417	19.4573287583311	19.355023430000006	20.326195378227805	18.91869980108607	19.920227364153313	20.8345977577493	19.509423274276855	18.40186359431522	18.626963881628477	18.30073158117447
2025-01-10 08:00:00	19.651751855131444	19.89688951796378	19.541617542844456	19.972003930000003	20.83788636969368	19.582984283181105	19.52212389	20.49915905963085	19.08316606016585	19.679223433173828	20.027331489136017	19.52282706020531	18.388733970000004	18.634070660059294	18.278510239683502
2025-01-10 08:10:00	19.53771403151293	19.62296093838555	19.499414696541173	19.85559921000001	20.40694134343918	19.607894773237476	19.61894846	20.503066389806527	19.221736056753592	19.513190783119054	19.572261502901455	19.48665176408639	18.42330821325786	18.732385026594496	18.284447615961692
2025-01-10 08:20:00	19.452443938299954	19.487534510246707	19.436678608874594	19.714145380000012	20.00197279565726	19.584831613545305	19.61894846	20.312345853577558	19.307422094769507	19.448567251529624	19.470161622663056	19.438865432614605	18.388733970000004	18.680308737699693	18.257736610598688
2025-01-10 08:30:00	19.45974852647241	19.564097005342013	19.412867325820848	19.597740669999997	19.737177279704916	19.535095236654307	19.32166117765766	19.500666203482453	19.241238629823336	19.407355679999995	19.429765506207268	19.397287497211224	18.31106494612884	18.51867144605391	18.21779246065525
2025-01-10 08:40:00	19.33144433768863	19.332248131191704	19.331083213071302	19.643357360007332	19.887103371173808	19.533848282526748	19.217626081347653	19.33490937187401	19.16493358850248	19.39415836150745	19.456028118873103	19.366361803850424	18.257695070460393	18.441603109577073	18.175069719552898
2025-01-10 08:50:00	19.31237725083562	19.359593169922906	19.29116430168046	19.62278978	19.912402761065046	19.49267380299976	19.124000658164338	19.205552130756324	19.08736159076794	19.28380929724141	19.258620727923894	19.29512590084783	18.13809425297399	18.232339973928912	18.095751972544967
2025-01-10 09:00:00	19.30894796458725	19.45075764003041	19.24523637127222	19.739194499999996	20.255830380724348	19.507082727500652	19.14419573	19.344652376094523	19.05413549769665	19.23417132	19.234773876236694	19.233900606328447	18.11633783433001	18.277828657675744	18.04378398616017
2025-01-10 09:10:00	19.308556225444452	19.466253247360395	19.237706838786572	19.85559921	20.45178307253221	19.587748489152197	19.3815721	19.948152913220945	19.127021299857255	19.234171319999994	19.271248198984054	19.217513591760785	18.08112286704269	18.220864380368027	18.018340448012474
2025-01-10 09:20:00	19.188311690000006	19.217215600347885	19.175325875206035	19.855599209999998	20.343856511972238	19.636237233751594	19.381572099999993	19.861544059797932	19.165932523858892	19.320763500000005	19.517189404523535	19.232514180576388	18.22884163222879	18.55428330028699	18.08262870889829
2025-01-10 09:30:00	19.283369915161956	19.464356057327056	19.202057300566047	19.764243609999998	20.063111246683224	19.629969744243766	19.311296199999994	19.630132377597224	19.16805096078965	19.49394785999999	19.922889721776794	19.301234849636494	18.21980947743538	18.521395385778355	18.084314359194344
2025-01-10 09:40:00	19.228435612127157	19.355866109148373	19.171184229407494	19.76424361	20.060672635384297	19.63106535221864	19.311296200000005	19.658205532951765	19.155438383746315	19.29828303986581	19.38652364066938	19.25863871196855	18.142830562277435	18.348163068663446	18.050579726075036
2025-01-10 09:50:00	19.13562731208536	19.171663550650255	19.11943711794752	19.764243610000005	20.03649809949533	19.64192637558905	19.216963810963996	19.432035347463618	19.12033746847866	19.253280254357556	19.307368864974585	19.228979574225264	18.203138734562877	18.486515211742795	18.075824665105223
2025-01-10 10:00:00	19.111793033987112	19.150343070417048	19.094473452402646	19.693697374907266	19.8923593310782	19.604443452569605	19.178852194767817	19.381794437446267	19.087675245158664	19.210101306083228	19.241254940722893	19.196104745592947	18.17607031296756	18.41717374967613	18.067748479083996
2025-01-10 10:10:00	19.09053863861142	19.136056877877884	19.070088415172854	19.672888020000002	19.91239101513668	19.565285225083528	19.187922959999995	19.447782298937256	19.071174561347036	19.1658729768642	19.178641444254303	19.160136419051256	18.211604890832305	18.493186716505313	18.08509711408066
2025-01-10 10:20:00	19.087662339999994	19.16599241412814	19.052470567565614	19.672888020000002	19.932789012272018	19.556120907529973	19.117647059999996	19.316413656380256	19.028346125394386	19.156317362260104	19.19747082000053	19.13782812762311	18.125411424213503	18.301740176292153	18.04619126023612
2025-01-10 10:30:00	19.08766233999999	19.194531407532057	19.039648700963845	19.76424361	20.160002148849216	19.586439049067742	19.05089604850249	19.186501223062212	18.989971984569856	19.109832453497	19.131442523740397	19.100123581358666	18.077290458342464	18.210952296141276	18.017239487737193
2025-01-10 10:40:00	19.087662339999987	19.203328691632684	19.03569629796211	19.51522593	19.554408161528436	19.49762231873361	19.02082249	19.170088011872554	18.953761168578993	19.118505748744404	19.18898015886313	19.086843332604104	18.073473751198016	18.222277812015896	18.006619752859542
2025-01-10 10:50:00	19.087662340000005	19.207122790847944	19.033991702662526	19.51522593000001	19.631823608253136	19.4628414658573	19.020822490000008	19.221422522409373	18.930697837758125	19.059087199722885	19.086248463266898	19.046884313203105	18.014288740794214	18.112781858226622	17.97003820977387
2025-01-10 11:00:00	19.160714290000005	19.363008402524116	19.06982852930077	19.46220425595885	19.56031641100324	19.418124881953393	19.02082249	19.240353681932977	18.922192534204036	19.037243949999993	19.06298400692531	19.025679576598765	17.999767353095436	18.088256112028294	17.96001153386473
2025-01-10 11:10:00	19.16071429000001	19.352972883686835	19.074337240662445	19.515225930000003	19.774572930147396	19.39870771254247	19.091098390000006	19.454686704738222	18.927747118161093	18.981463830988282	18.981131695118954	18.981613051451323	17.925452475142748	17.970608383820025	17.905165037910933
2025-01-10 11:20:00	19.16071429	19.347657837741103	19.07672515985545	19.398821220000002	19.52502551884477	19.342120737910317	19.091098390000006	19.44059583038353	18.93407780084219	19.000437862712918	19.071047463868034	18.96871470857077	17.894304883525542	17.95153404163864	17.868593232779077
2025-01-10 11:30:00	19.417207789999992	19.94451723872974	19.180300646367797	19.39882122	19.581060148686703	19.31694575928567	19.020822489999997	19.263713658295192	18.91169747236013	18.959457407176327	19.013169058248554	18.935326085680106	17.982694032561664	18.183446072288532	17.89250108717713
2025-01-10 11:40:00	19.417207789999996	19.860399964656235	19.21809246515445	19.39882122	19.62151945990125	19.29876838758059	19.02082249	19.31533001444747	18.88850751524825	18.99678085050673	19.132852358225836	18.935647274574958	18.06454109106935	18.37347925852032	17.925742783953694
2025-01-10 11:50:00	19.41720779	19.77161345669712	19.257982055686817	19.30746561999999	19.41547053081435	19.258941674561658	19.09109839	19.474606069564814	18.918797838311455	18.967914736763834	19.088367654218487	18.913798208632027	17.9583154366518	18.146165381906844	17.87391908443577
2025-01-10 12:00:00	19.41720778999999	19.72454145919131	19.279130344421297	19.30746561999999	19.50276624044905	19.21972186298665	19.02082249	19.273928595023882	18.907108152960284	19.100093109999996	19.438360050627125	18.94811810768925	17.881133750301842	17.99801743202705	17.828620791845594
2025-01-10 12:10:00	19.590909089999997	20.10234695436047	19.361132658185873	19.423870329999996	19.798730813771314	19.255454750334625	19.09109839	19.442261746735248	18.93332934566967	19.24953444999999	19.75061343385431	19.02441200797848	17.920188598949462	18.111422012546694	17.83427213776811
2025-01-10 12:20:00	19.590909089999997	19.97612006439041	19.417843289911545	19.22836730070275	19.310213961857045	19.191595612358068	19.16137428	19.583300951187177	18.9718130219304	19.07635009	19.237393193397835	19.003997391371986	17.904208000733128	18.093063309443558	17.81935996348642
2025-01-10 12:30:00	19.590909089999993	19.931429113307786	19.437921833151563	19.204025905579613	19.31463376150646	19.154332521032774	18.90060510145806	18.960646789065724	18.87362985050389	19.015930868817954	19.105498014590573	18.975690556949086	17.88645003693405	18.072866641816063	17.80269764923345
2025-01-10 12:40:00	19.51785714	19.74059296499606	19.41778742152352	19.125008616657475	19.208116916419467	19.0876701051702	18.836916347808767	18.891451552209784	18.812415024092374	19.076350089999995	19.296930882972518	18.977248574316686	17.878060330924814	18.07481746651568	17.789662197543407
2025-01-10 12:50:00	19.490259740000003	19.689086670882272	19.400931698589126	18.983300590000006	18.968798835367128	18.98981587106695	18.89744925	19.119364692345446	18.797748109236103	19.076350090000005	19.249532698896754	18.998543410640604	17.842726335543002	18.01710418391948	17.764382664533287
2025-01-10 13:00:00	19.358417865197794	19.398910627450686	19.34022546476534	19.008349709999997	19.14584948152883	18.946574450327628	18.72944237407814	18.764860176713597	18.71353002796655	19.07635009	19.27696675860605	18.986217963524812	17.926380369999993	18.243292421907185	17.78399959305618
2025-01-10 13:10:00	19.417207790000006	19.59938175365037	19.33536151647592	19.008349709999997	19.197360861250804	18.92343165653949	18.709465701884422	18.80064328262368	18.668501861262428	19.162942270000002	19.5240102772747	19.000723310209917	17.74556684849113	17.830244331461415	17.7075233416494
2025-01-10 13:20:00	19.444805190000004	19.668479307070626	19.34431392001175	19.008349710000005	19.235256421838173	18.906406114826336	18.633524210000008	18.707025714965205	18.60050179472578	19.162942270000006	19.46610290365451	19.026739666474068	17.768021549877286	17.92673953088359	17.696713471454167
2025-01-10 13:30:00	19.472402600000002	19.74008684582297	19.352138663470846	18.891944989999995	18.988104815326665	18.848742749635836	18.633524210000008	18.791934551520068	18.562354346418523	19.100093110000003	19.26081880786032	19.027883013859867	17.702722789971283	17.82156267477586	17.64933095766778
2025-01-10 13:40:00	19.472402600000002	19.719807173767784	19.36124982048114	18.800589389999995	18.84136803264039	18.782268550552875	18.633524210000004	18.84452207743857	18.53872806665803	19.06617482637491	19.175215487327744	19.01718554391783	17.775794759999993	18.02586319641923	17.66344517262324
2025-01-10 13:50:00	19.5	19.794369100814556	19.36774721557607	18.800589390000003	18.915304061198913	18.74905091453382	18.56324831	18.71163503081578	18.496581812242184	19.25791434	19.694213961841324	19.06189566931767	17.879531509999993	18.25334642710428	17.71158567767778
2025-01-10 14:00:00	19.39935065	19.528615554633284	19.34127511313576	18.70923379	18.7636669573797	18.684778309003317	18.499331619331446	18.608731691367147	18.4501808623299	19.25791434	19.584474005804296	19.111199127827057	17.747350809999997	17.909931959773697	17.674307105029204
2025-01-10 14:10:00	19.371753250000005	19.51334902912968	19.308137755028692	18.80058939	19.09027854508505	18.670439189889326	18.853722020000003	19.521855229883755	18.553546230052227	19.14757914	19.292945896906016	19.08226943762193	17.747350809999997	17.964268910122588	17.649894851973908
2025-01-10 14:20:00	19.371753250000005	19.567325096358758	19.283887637867803	18.684184680000005	18.826936808775216	18.620049665622727	18.85372202	19.421066414743876	18.598828161491873	19.23417132000001	19.53609875816586	19.098522760824046	17.74735081	17.985672885982535	17.640278572964373
2025-01-10 14:30:00	19.646103899999996	20.250654081841272	19.374494398013336	18.841846760000006	19.251283008531367	18.65789714109461	18.783446119999994	19.17334211174866	18.60827545704045	19.21042831	19.430584791366673	19.11151742706715	17.85108756	18.210862357368708	17.689449607558988
2025-01-10 14:40:00	19.673701300000005	20.214591892602012	19.430692483033877	18.841846760000003	19.219567563837224	18.672146109000668	18.686621550000005	18.92042052860446	18.581581429177717	19.21042831	19.418518974718427	19.116938301213466	17.983268269999993	18.48863493836269	17.756219476967477
2025-01-10 14:50:00	19.801948050000004	20.40416629482604	19.53138622986077	18.86689587	19.26075050011104	18.68994668835591	18.730348779999996	19.073061858814363	18.57637623734427	19.320763499999998	19.682852932274262	19.158085639123158	17.686630798011414	17.755384479530452	17.655741462836197
2025-01-10 15:00:00	19.801948050000007	20.279598471028866	19.587351484030528	18.725442040000004	18.900874123357966	18.646624727187	18.730348779999996	19.08039703407982	18.573080723819203	19.407355679999995	19.84006408613592	19.21295045405487	17.672057999999993	17.78772410350342	17.620092069440474
2025-01-10 15:10:00	19.97564935000001	20.610377362302575	19.69048169229886	18.841846759999996	19.215910532394073	18.673789123127293	18.73034878	19.06257620674678	18.581087182476082	19.580540039999992	20.164960245547316	19.317974440406267	17.74735081	18.01074118078923	17.629016005732375
2025-01-10 15:20:00	19.847402600000002	20.175655608680174	19.699926610592975	18.84184676	19.199213921742903	18.681290498927098	18.73034878	19.07741265616637	18.57442153128757	19.643389199999998	20.184099779381135	19.40046125853891	17.74735081	18.022822280707384	17.623588265189433
2025-01-10 15:30:00	19.920454550000002	20.32468064892665	19.73884572294601	18.95825147	19.464414477984	18.730844901195585	18.730348779999996	19.066494297356094	18.579326880897987	19.64338919999999	20.06745351665034	19.452867550490417	17.775794759999997	18.09297640761151	17.633292860348448
2025-01-10 15:40:00	20.094155840000003	20.692165773593718	19.825484710414415	19.140962669999997	19.83778361117139	18.827898189183863	18.897449250000005	19.453026504723525	18.647842077587995	19.753724389999988	20.266250809903735	19.52345889699975	18.115448969999996	18.832883965680153	17.793123102375574
2025-01-10 15:50:00	20.021103899999996	20.408200387626163	19.8471909852694	19.565324170000004	20.694694516756464	19.057925898268838	19.04887292976011	19.72442679615307	18.74536322167052	19.645681506145372	19.88417299516565	19.538533156005823	18.19074177	18.858565985442798	17.89070480364164
2025-01-10 16:00:00	20.222402599999995	20.817758389767192	19.95492391184372	19.656679760000003	20.640418161229217	19.21471033336079	18.79641712678889	18.9889124276311	18.709933730758337	19.576980459963384	19.68466588051065	19.528600053630548	18.29447853	18.937253703870354	18.00569548086984
2025-01-10 16:10:00	20.222402599999995	20.700962397618362	20.00739747353378	19.65667976	20.442605264237308	19.303582794328168	18.774075999999997	19.01364933531652	18.66644160297374	19.56355325170015	19.694474807803672	19.50473342214639	18.558839930000005	19.408018333653285	18.177324995025344
2025-01-10 16:20:00	20.323051949999996	20.89131251362292	20.06774647938679	19.407662079999998	19.715576752486246	19.269323603955456	19.038001039999994	19.68790340678547	18.74601591869058	19.67841036240998	19.984781326278114	19.540765436614155	18.26603458	18.607102988758093	18.11280094707969
2025-01-10 16:30:00	20.32305195	20.809674874997167	20.104424259059236	19.40766208	19.71955003623159	19.26753850546118	19.108276939999996	19.74151862053051	18.823777054544266	19.582812223854965	19.774450740486685	19.496713759861006	18.266034580000003	18.59106710974902	18.1200054724316
2025-01-10 16:40:00	20.32305195	20.769876079752958	20.122304877212436	19.499017679999998	19.952997357472647	19.295055795918085	19.27537741	20.009536421443894	18.945537854133903	19.565834265410018	19.758933671860174	19.47907945961357	18.716321327251364	19.57929557133235	18.328608261070052
2025-01-10 16:50:00	20.222402600000002	20.49041550740435	20.101991003919785	19.29125737	19.430375433347706	19.22875505168436	19.398750649999997	20.17520165810084	19.049910342012662	19.631447964222414	19.926289440884037	19.498982952968646	18.794757390000008	19.56332370041433	18.449459482422558
2025-01-10 17:00:00	20.09415584	20.23729264592987	20.02984799965469	19.29125737	19.536906805360736	19.180893130924886	19.565851120000005	20.5144940039286	19.139649244611796	19.632655213433395	19.934030513912646	19.49725471611663	18.973786950000004	19.804477052915182	18.60057835303811
2025-01-10 17:10:00	20.021103900000004	20.139129382708674	19.968077958493218	19.49901768	20.066062511950246	19.244258407674536	19.565851119999998	20.31485738731705	19.229341057872045	19.60404354948595	19.870724859495805	19.48423020730761	19.209704410000004	20.143563813507527	18.790144388134305
2025-01-10 17:20:00	20.0211039	20.20035502886749	19.940570784132007	19.77308448	20.637623052076382	19.384668599791777	19.689224359999997	20.448223705796163	19.34822465391766	19.507920542972748	19.662939657149074	19.438274274284836	19.313441160000004	20.179373360086785	18.924399157062457
2025-01-10 17:30:00	20.09415584	20.40679287239105	19.953695723998223	19.77308448	20.46260902413308	19.46329809060688	19.78604893	20.54613360504551	19.444561612225925	19.624463998032	19.949476950756242	19.4784436859385	19.284997210000004	19.947243049775942	18.987466470390526
2025-01-10 17:40:00	20.04870130000001	20.291268353069167	19.93972189934574	19.656679760000003	20.06089623576638	19.47507525639482	19.78604893	20.40212641891244	19.50926049295238	19.705681340343514	20.123871792640323	19.51779867336959	19.28499721	19.829121290713566	19.04053566649101
2025-01-10 17:50:00	20.0487013	20.305185059832144	19.933469465872516	19.95579568	20.777231161996106	19.586744956204654	19.71577303	20.236598507362206	19.481778974953205	19.697252744818087	20.08178601702469	19.52449141962382	19.284997210000004	19.768345810457202	19.0678405924033
2025-01-10 18:00:00	20.35064935	21.028312372710673	20.04619204994158	19.814341849999998	20.28778833190318	19.601634010304373	19.882873499999995	20.613402552987523	19.55466479503459	19.581627718291422	19.80663098007249	19.480539296331813	19.388733970000008	19.953062289052298	19.135195159991014
2025-01-10 18:10:00	20.52435065	21.29544536212001	20.177916793830132	19.81434185	20.28550363648097	19.602660467667974	19.979698070000005	20.724031345837396	19.64528746781219	19.582807380948836	19.82081670551769	19.475875655417894	19.41717791	19.934390358298007	19.184807099895103
2025-01-10 18:20:00	20.37824675	20.806015599340228	20.186060745223948	19.905697449999998	20.49720245356255	19.639948825211032	19.979698070000005	20.615662149570646	19.693975077729135	19.749147432880577	20.199952818827242	19.546611679774095	19.40481842572468	19.846294117442746	19.206474274373093
2025-01-10 18:30:00	20.152622438084926	20.24609875575958	20.11062583159341	19.905697449999998	20.422341043449755	19.673582212363158	20.07652264	20.779642346414303	19.760628279147202	19.70357736904176	20.066644869458543	19.540460086245808	19.18218237098886	19.32349820790808	19.118692647155598
2025-01-10 18:40:00	20.13888372644815	20.2695923463448	20.080159563885886	19.90569745	20.413598285266783	19.67751011821348	20.076522640000004	20.700761727784165	19.796067397662192	19.744861789893893	20.145328571263853	19.56494193159724	19.095484852367846	19.20250978876648	19.047401185290198
2025-01-10 18:50:00	20.15096585715461	20.347892885719855	20.06249139504558	19.905697449999998	20.350333309926157	19.705933512931725	20.076522640000004	20.648116028110543	19.819719813457585	19.625093347394618	19.855193983855596	19.521714800578813	19.08353082509997	19.244910621741337	19.01102685849297
2025-01-10 19:00:00	20.021514780698546	20.10054948927185	19.986006433368516	19.905697450000005	20.32740151018093	19.716236205570894	19.91084677897049	20.19286760084695	19.78414177204049	19.675576583253317	19.976810592086522	19.540239564792017	19.06921424567784	19.270279574314312	18.978880547304932
2025-01-10 19:10:00	19.97917584197661	20.069984767997788	19.938377628836662	19.90569745	20.304001459093616	19.726749272001427	19.97969807	20.419120416687143	19.782276435981146	19.635116336485364	19.88337118004127	19.52358155169938	19.119770162048063	19.42461207713723	18.982812200196406
2025-01-10 19:20:00	20.003916817262677	20.182591852928635	19.92364252587653	20.02210216	20.59089985603027	19.766555369029877	20.049973969999996	20.590059705148807	19.807326755657783	19.58957397501849	19.789287055278695	19.499847808524777	19.164697143019637	19.546685167117033	18.993079335091814
2025-01-10 19:30:00	19.95254786145428	20.11044752160348	19.88160743443073	20.02210216	20.531329522709857	19.79331885211586	19.81259761	19.98725393211879	19.73412882759881	19.68507869421812	20.019843640989695	19.53467705146568	18.997119318041896	19.203746739978396	18.90428670818637
2025-01-10 19:40:00	19.938314958661948	20.122561669415674	19.855537450932015	19.99705305	20.450423475551755	19.793364887795587	19.715773029999994	19.831727389844232	19.663677592968526	19.56744440233018	19.748484349828473	19.4861076143237	18.907055365784018	19.0580070049542	18.839236513403215
2025-01-10 19:50:00	19.847008295873273	19.95963861778296	19.79640626718921	19.99705305	20.43140980324227	19.80190726231144	19.83914628	20.196534791635806	19.678580426946244	19.562244941465472	19.7554892146432	19.47542505061751	18.96363972804426	19.234264596939596	18.842054642018827
