date	grid_prod_4	CI3_app	CI3_light	heat_pump_4__elec_cons
2025-01-08 20:50:00	10.97956	9.746	1.23356	0.0
2025-01-08 21:00:00	8.38044	7.134	1.2464399999999998	0.0
2025-01-08 21:10:00	9.3496	8.235	1.1145999999999996	0.0
2025-01-08 21:20:00	9.28178	8.169	1.11278	0.0
2025-01-08 21:30:00	9.30422	8.192	1.1122199999999998	0.0
2025-01-08 21:40:00	8.84598	7.757	1.08898	0.0
2025-01-08 21:50:00	8.25214	7.115	1.13714	0.0
2025-01-08 22:00:00	8.843	7.874	0.969	0.0
2025-01-08 22:10:00	8.65146	7.74	0.91146	0.0
2025-01-08 22:20:00	8.34336	7.444	0.89936	0.0
2025-01-08 22:30:00	7.09598	6.262	0.83398	0.0
2025-01-08 22:40:00	6.16922	5.382	0.7872199999999999	0.0
2025-01-08 22:50:00	6.60948	5.894	0.71548	0.0
2025-01-08 23:00:00	6.51268	5.912	0.60068	0.0
2025-01-08 23:10:00	7.66998	7.014	0.6559799999999998	0.0
2025-01-08 23:20:00	7.36676	6.714	0.65276	0.0
2025-01-08 23:30:00	7.20958	6.748	0.4615799999999999	0.0
2025-01-08 23:40:00	7.33272	6.846	0.4867199999999999	0.0
2025-01-08 23:50:00	6.48024	6.047	0.43324	0.0
2025-01-09 00:00:00	4.68654	4.289	0.39754	0.0
2025-01-09 00:10:00	5.36572	5.065	0.30072	0.0
2025-01-09 00:20:00	4.9021	4.606	0.2961	0.0
2025-01-09 00:30:00	5.66776	5.516	0.1517599999999999	0.0
2025-01-09 00:40:00	4.59246	4.447	0.1454599999999999	0.0
2025-01-09 00:50:00	4.59146	4.432	0.15946	0.0
2025-01-09 01:00:00	5.36776	5.216	0.1517599999999999	0.0
2025-01-09 01:10:00	5.0597	4.926	0.1336999999999999	0.0
2025-01-09 01:20:00	4.931	4.805	0.126	0.0
2025-01-09 01:30:00	4.0034	3.883	0.1204	0.0
2025-01-09 01:40:00	4.5538	4.439	0.1148	0.0
2025-01-09 01:50:00	4.9754	4.911	0.0644	0.0
2025-01-09 02:00:00	5.0856	5.003	0.0825999999999999	0.0
2025-01-09 02:10:00	5.2586	5.204	0.0546	0.0
2025-01-09 02:20:00	5.9502	5.904	0.0462	0.0
2025-01-09 02:30:00	4.6162	4.57	0.0462	0.0
2025-01-09 02:40:00	5.5342	5.488	0.0462	0.0
2025-01-09 02:50:00	5.3598	5.322	0.0378	0.0
2025-01-09 03:00:00	3.5894	3.56	0.0294	0.0
2025-01-09 03:10:00	3.6758	3.652	0.0238	0.0
2025-01-09 03:20:00	6.7284	6.72	0.0083999999999999	0.0
2025-01-09 03:30:00	6.8544	6.846	0.0083999999999999	0.0
2025-01-09 03:40:00	5.2544	5.246	0.0083999999999999	0.0
2025-01-09 03:50:00	5.4324	5.424	0.0083999999999999	0.0
2025-01-09 04:00:00	6.3326	6.327	0.0056	0.0
2025-01-09 04:10:00	6.1146	6.109	0.0056	0.0
2025-01-09 04:20:00	4.657	4.657	0.0	0.0
2025-01-09 04:30:00	3.766	3.766	0.0	0.0
2025-01-09 04:40:00	4.321	4.321	0.0	0.0
2025-01-09 04:50:00	4.594	4.594	0.0	0.0
2025-01-09 05:00:00	5.647	5.647	0.0	0.0
2025-01-09 05:10:00	5.325	5.311	0.014	0.0
2025-01-09 05:20:00	4.5364	4.514	0.0224	0.0
2025-01-09 05:30:00	4.8004	4.778	0.0224	0.0
2025-01-09 05:40:00	4.4654	4.443	0.0224	0.0
2025-01-09 05:50:00	4.8804	4.858	0.0224	0.0
2025-01-09 06:00:00	9.055900000000001	3.965	0.0509	5.04
2025-01-09 06:10:00	10.84196712736237	4.926	0.0698	5.846167127362371
2025-01-09 06:20:00	10.526639650418677	5.693	0.0448	4.7888396504186765
2025-01-09 06:30:00	11.138941800041362	5.727	0.0504	5.361541800041361
2025-01-09 06:40:00	11.12432331311857	6.828	0.028	4.268323313118569
2025-01-09 06:50:00	9.990412381139457	4.878	0.042	5.070412381139456
2025-01-09 07:00:00	6.98665571520059	6.739	0.04606	0.2015957152005907
2025-01-09 07:10:00	8.45896	8.394	0.0649599999999999	0.0
2025-01-09 07:20:00	6.2947	6.238	0.0567	0.0
2025-01-09 07:30:00	5.08764	5.028	0.05964	0.0
2025-01-09 07:40:00	7.5585	7.492	0.0664999999999999	0.0
2025-01-09 07:50:00	9.42714	9.35	0.0771399999999999	0.0
2025-01-09 08:00:00	9.70414	9.613	0.09114	0.0
2025-01-09 08:10:00	9.127694348217906	8.985	0.08554	0.05715434821790623
2025-01-09 08:20:00	9.98208	9.902	0.08008	0.0
2025-01-09 08:30:00	9.03728	8.974	0.06328	0.0
2025-01-09 08:40:00	8.47476	8.393	0.08176	0.0
2025-01-09 08:50:00	10.58682	10.522	0.0648199999999999	0.0
2025-01-09 09:00:00	8.89382	8.822	0.07182	0.0
2025-01-09 09:10:00	10.00734	9.933	0.0743399999999999	0.0
2025-01-09 09:20:00	12.51574	12.447	0.06874	0.0
2025-01-09 09:30:00	9.48114	9.397	0.0841399999999999	0.0
2025-01-09 09:40:00	6.97634	6.909	0.06734	0.0
2025-01-09 09:50:00	8.25146	8.169	0.08246	0.0
2025-01-09 10:00:00	9.19546	9.113	0.0824599999999999	0.0
2025-01-09 10:10:00	8.64226	8.571	0.0712599999999999	0.0
2025-01-09 10:20:00	8.07016	7.98	0.0901599999999999	0.0
2025-01-09 10:30:00	4.83126	4.725	0.10626	0.0
2025-01-09 10:40:00	5.99806	5.91	0.0880599999999999	0.0
2025-01-09 10:50:00	6.28346	6.215	0.06846	0.0
2025-01-09 11:00:00	6.33446	6.294	0.04046	0.0
2025-01-09 11:10:00	6.38586	6.337	0.04886	0.0
2025-01-09 11:20:00	6.04026	5.983	0.0572599999999999	0.0
2025-01-09 11:30:00	5.53936	5.508	0.03136	0.0
2025-01-09 11:40:00	5.21694	5.172	0.04494	0.0
2025-01-09 11:50:00	5.4079	5.368	0.0399	0.0
2025-01-09 12:00:00	4.4413	4.386	0.0552999999999999	0.0
2025-01-09 12:10:00	4.9893	4.92	0.0693	0.0
2025-01-09 12:20:00	7.2323	7.121	0.1113	0.0
2025-01-09 12:30:00	7.5878	7.515	0.0728	0.0
2025-01-09 12:40:00	7.47078	7.397	0.07378	0.0
2025-01-09 12:50:00	4.3517	4.302	0.0497	0.0
2025-01-09 13:00:00	8.1207	8.036	0.0846999999999999	0.0
2025-01-09 13:10:00	7.8746	7.785	0.0896	0.0
2025-01-09 13:20:00	5.0426	4.939	0.1036	0.0
2025-01-09 13:30:00	8.0166	7.913	0.1036	0.0
2025-01-09 13:40:00	5.6597	5.568	0.0917	0.0
2025-01-09 13:50:00	7.0365	6.942	0.0944999999999999	0.0
2025-01-09 14:00:00	11.6702	11.568	0.1022	0.0
2025-01-09 14:10:00	12.5607	12.476	0.0846999999999999	0.0
2025-01-09 14:20:00	10.41438	10.335	0.0793799999999999	0.0
2025-01-09 14:30:00	6.72288	6.654	0.06888	0.0
2025-01-09 14:40:00	6.36668	6.295	0.07168	0.0
2025-01-09 14:50:00	7.70948	7.649	0.06048	0.0
2025-01-09 15:00:00	6.06728	5.972	0.09528	0.0
2025-01-09 15:10:00	7.033	6.977	0.0559999999999999	0.0
2025-01-09 15:20:00	7.6702	7.617	0.0532	0.0
2025-01-09 15:30:00	9.4858	9.399	0.0867999999999999	0.0
2025-01-09 15:40:00	7.7542	7.673	0.0812	0.0
2025-01-09 15:50:00	11.7374	11.645	0.0924	0.0
2025-01-09 16:00:00	9.8294	9.737	0.0924	0.0
2025-01-09 16:10:00	11.625	11.576	0.049	0.0
2025-01-09 16:20:00	11.0452	10.964	0.0812	0.0
2025-01-09 16:30:00	11.5476	11.458	0.0896	0.0
2025-01-09 16:40:00	12.47498	12.404	0.0709799999999999	0.0
2025-01-09 16:50:00	8.82674	8.706	0.1207399999999999	0.0
2025-01-09 17:00:00	8.3236	8.175	0.1485999999999999	0.0
2025-01-09 17:10:00	10.1495	10.01	0.1395	0.0
2025-01-09 17:20:00	10.04426	9.921	0.12326	0.0
2025-01-09 17:30:00	10.74642	10.589	0.1574199999999999	0.0
2025-01-09 17:40:00	11.41042	11.288	0.12242	0.0
2025-01-09 17:50:00	12.03782	11.886	0.1518199999999999	0.0
2025-01-09 18:00:00	10.57308	10.413	0.16008	0.0
2025-01-09 18:10:00	13.9465	13.807	0.1395	0.0
2025-01-09 18:20:00	11.54426	11.431	0.11326	0.0
2025-01-09 18:30:00	9.02596	8.905	0.12096	0.0
2025-01-09 18:40:00	10.28366	10.162	0.1216599999999999	0.0
2025-01-09 18:50:00	8.6829	8.566	0.1169	0.0
2025-01-09 19:00:00	10.06284	9.957	0.10584	0.0
2025-01-09 19:10:00	10.13392	10.018	0.11592	0.0
2025-01-09 19:20:00	8.79822	8.676	0.12222	0.0
2025-01-09 19:30:00	7.71034	7.587	0.1233399999999999	0.0
2025-01-09 19:40:00	8.55642	8.43	0.12642	0.0
2025-01-09 19:50:00	9.3589	9.2	0.1589	0.0
2025-01-09 20:00:00	9.78	9.654	0.126	0.0
2025-01-09 20:10:00	11.14434	11.014	0.1303399999999999	0.0
2025-01-09 20:20:00	11.84426	11.696	0.14826	0.0
2025-01-09 20:30:00	9.3504	9.16	0.1904	0.0
2025-01-09 20:40:00	12.8294	12.674	0.1553999999999999	0.0
2025-01-09 20:50:00	11.7979	11.681	0.1168999999999999	0.0
2025-01-09 21:00:00	6.7825	6.674	0.1085	0.0
2025-01-09 21:10:00	7.88096	7.795	0.0859599999999999	0.0
2025-01-09 21:20:00	8.395	8.276	0.1189999999999999	0.0
2025-01-09 21:30:00	9.54526	9.446	0.09926	0.0
2025-01-09 21:40:00	9.4723	9.368	0.1042999999999999	0.0
2025-01-09 21:50:00	9.0505	8.963	0.0875	0.0
2025-01-09 22:00:00	10.3021	10.188	0.1141	0.0
2025-01-09 22:10:00	8.1934	8.087	0.1064	0.0
2025-01-09 22:20:00	8.43266	8.367	0.06566	0.0
2025-01-09 22:30:00	8.3583	8.261	0.0973	0.0
2025-01-09 22:40:00	6.35166	6.286	0.06566	0.0
2025-01-09 22:50:00	7.16	7.062	0.098	0.0
2025-01-09 23:00:00	6.6516	6.604	0.0476	0.0
2025-01-09 23:10:00	6.2006	6.125	0.0756	0.0
2025-01-09 23:20:00	7.427	7.35	0.077	0.0
2025-01-09 23:30:00	6.483	6.413	0.07	0.0
2025-01-09 23:40:00	7.8794	7.822	0.0574	0.0
2025-01-09 23:50:00	4.9474	4.897	0.0504	0.0
2025-01-10 00:00:00	4.1292	4.104	0.0252	0.0
2025-01-10 00:10:00	4.7932	4.761	0.0322	0.0
2025-01-10 00:20:00	5.1848	5.154	0.0308	0.0
2025-01-10 00:30:00	5.4314	5.423	0.0083999999999999	0.0
2025-01-10 00:40:00	5.5796	5.574	0.0056	0.0
2025-01-10 00:50:00	5.0086	5.003	0.0056	0.0
2025-01-10 01:00:00	4.698	4.684	0.0139999999999999	0.0
2025-01-10 01:10:00	4.742	4.728	0.0139999999999999	0.0
2025-01-10 01:20:00	5.116	5.102	0.0139999999999999	0.0
2025-01-10 01:30:00	4.257	4.243	0.0139999999999999	0.0
2025-01-10 01:40:00	4.99	4.976	0.0139999999999999	0.0
2025-01-10 01:50:00	5.5624	5.54	0.0224	0.0
2025-01-10 02:00:00	5.67898	5.65	0.02898	0.0
2025-01-10 02:10:00	4.7463	4.719	0.0273	0.0
2025-01-10 02:20:00	3.4147	3.379	0.0357	0.0
2025-01-10 02:30:00	6.8917	6.856	0.0357	0.0
2025-01-10 02:40:00	5.1547	5.119	0.0357	0.0
2025-01-10 02:50:00	4.3443	4.331	0.0133	0.0
2025-01-10 03:00:00	4.0764	4.068	0.0083999999999999	0.0
2025-01-10 03:10:00	4.3738	4.357	0.0167999999999999	0.0
2025-01-10 03:20:00	4.5678	4.551	0.0167999999999999	0.0
2025-01-10 03:30:00	5.6594	5.651	0.0083999999999999	0.0
2025-01-10 03:40:00	5.0774	5.069	0.0083999999999999	0.0
2025-01-10 03:50:00	4.402899726192039	3.674	0.0252	0.7036997261920391
2025-01-10 04:00:00	5.549525534197181	4.744	0.0252	0.7803255341971814
2025-01-10 04:10:00	5.84852089108448	4.772	0.0476	1.0289208910844794
2025-01-10 04:20:00	5.950522054869126	4.667	0.0476	1.2359220548691268
2025-01-10 04:30:00	5.216548546253766	3.428	0.0392	1.7493485462537661
2025-01-10 04:40:00	5.825226008752368	4.314	0.0252	1.4860260087523685
2025-01-10 04:50:00	6.370551554142842	5.024	0.0252	1.3213515541428418
2025-01-10 05:00:00	7.562671128714532	6.635	0.0252	0.9024711287145328
2025-01-10 05:10:00	7.619487054655744	6.496	0.0083999999999999	1.1150870546557439
2025-01-10 05:20:00	7.409795348192306	6.094	0.0083999999999999	1.3073953481923062
2025-01-10 05:30:00	6.517202389939477	4.715	0.0224	1.7798023899394773
2025-01-10 05:40:00	6.132752849954672	4.263	0.0224	1.847352849954672
2025-01-10 05:50:00	6.473182569984793	4.795	0.0252	1.6529825699847933
2025-01-10 06:00:00	6.245686949133923	4.307	0.0322	1.9064869491339225
2025-01-10 06:10:00	11.38856694913392	4.411	0.03108	6.946486949133922
2025-01-10 06:20:00	11.279584361160829	4.324	0.03108	6.92450436116083
2025-01-10 06:30:00	11.707436605820813	4.908	0.0434	6.756036605820814
2025-01-10 06:40:00	14.412102411816814	4.316	0.028	10.068102411816813
2025-01-10 06:50:00	14.821166716060624	5.111	0.0252	9.684966716060625
2025-01-10 07:00:00	13.10529783156626	4.915	0.03976	8.15053783156626
2025-01-10 07:10:00	16.8358	6.697	0.0588	10.08
2025-01-10 07:20:00	12.1202	7.041	0.0392	5.04
2025-01-10 07:30:00	10.621827574297184	10.019	0.0588	0.5440275742971841
2025-01-10 07:40:00	10.55908	10.458	0.10108	0.0
2025-01-10 07:50:00	10.4123	10.308	0.1043	0.0
2025-01-10 08:00:00	10.412880544691271	10.232	0.1036	0.07728054469127238
2025-01-10 08:10:00	12.6995	12.577	0.1225	0.0
2025-01-10 08:20:00	10.781839354520308	9.888	0.11424	0.7795993545203077
2025-01-10 08:30:00	9.91864	9.81	0.10864	0.0
2025-01-10 08:40:00	9.83862	9.715	0.12362	0.0
2025-01-10 08:50:00	7.2719	7.162	0.1099	0.0
2025-01-10 09:00:00	8.2915	8.176	0.1155	0.0
2025-01-10 09:10:00	7.5861	7.479	0.1071	0.0
2025-01-10 09:20:00	13.1667	13.04	0.1267	0.0
2025-01-10 09:30:00	12.32414	12.205	0.11914	0.0
2025-01-10 09:40:00	10.05674	9.953	0.10374	0.0
2025-01-10 09:50:00	12.62314	12.511	0.11214	0.0
2025-01-10 10:00:00	11.29414	11.182	0.11214	0.0
2025-01-10 10:10:00	12.1796	12.069	0.1105999999999999	0.0
2025-01-10 10:20:00	9.0258	8.932	0.0937999999999999	0.0
2025-01-10 10:30:00	7.8568	7.749	0.1077999999999999	0.0
2025-01-10 10:40:00	8.1341	7.999	0.1351	0.0
2025-01-10 10:50:00	6.3066	6.21	0.0965999999999999	0.0
2025-01-10 11:00:00	6.34766	6.233	0.11466	0.0
2025-01-10 11:10:00	4.82376	4.707	0.11676	0.0
2025-01-10 11:20:00	5.37246	5.269	0.1034599999999999	0.0
2025-01-10 11:30:00	9.47426	9.375	0.09926	0.0
2025-01-10 11:40:00	12.31216	12.236	0.0761599999999999	0.0
2025-01-10 11:50:00	8.65994	8.566	0.09394	0.0
2025-01-10 12:00:00	6.65654	6.599	0.05754	0.0
2025-01-10 12:10:00	9.07362	9.006	0.06762	0.0
2025-01-10 12:20:00	9.30326	9.239	0.06426	0.0
2025-01-10 12:30:00	9.24686	9.191	0.05586	0.0
2025-01-10 12:40:00	9.51898	9.476	0.04298	0.0
2025-01-10 12:50:00	9.08038	9.022	0.05838	0.0
2025-01-10 13:00:00	9.830345469103293	8.164	0.06888	1.5974654691032932
2025-01-10 13:10:00	7.17226	7.073	0.09926	0.0
2025-01-10 13:20:00	9.43718	9.299	0.13818	0.0
2025-01-10 13:30:00	8.35714	8.203	0.15414	0.0
2025-01-10 13:40:00	9.55804495900268	8.306	0.1338399999999999	1.118204959002681
2025-01-10 13:50:00	11.44454659469409	9.196	0.22938	2.0191665946940898
2025-01-10 14:00:00	10.038001963184549	9.689	0.21314	0.13586196318454968
2025-01-10 14:10:00	8.493613922566006	6.828	0.2807	1.3849139225660057
2025-01-10 14:20:00	7.649968712337613	5.471	0.28616	1.8928087123376134
2025-01-10 14:30:00	11.456010410052516	9.064	0.423	1.9690104100525159
2025-01-10 14:40:00	11.184039781207849	6.664	0.49254	4.027499781207849
2025-01-10 14:50:00	7.97854	7.626	0.35254	0.0
2025-01-10 15:00:00	8.794406012730109	7.995	0.4835799999999999	0.3158260127301095
2025-01-10 15:10:00	10.430723434206444	8.466	0.5481999999999998	1.4165234342064432
2025-01-10 15:20:00	10.104292364385762	8.089	0.5111	1.504192364385762
2025-01-10 15:30:00	10.089716360133442	7.541	0.6510199999999999	1.8976963601334422
2025-01-10 15:40:00	13.155055900045394	6.926	0.6841999999999999	5.544855900045393
2025-01-10 15:50:00	11.17967238141648	4.771	0.6855999999999999	5.723072381416482
2025-01-10 16:00:00	13.152498137570632	7.988	0.6597399999999999	4.504758137570632
2025-01-10 16:10:00	16.115656682995155	9.818	0.5758199999999999	5.721836682995155
2025-01-10 16:20:00	9.199074345174132	6.112	0.7183399999999999	2.3687343451741327
2025-01-10 16:30:00	9.604812693012157	6.814	0.8178799999999998	1.9729326930121573
2025-01-10 16:40:00	13.726532693012157	5.749	0.9645999999999998	7.012932693012158
2025-01-10 16:50:00	12.782472345852467	5.522	1.0860399999999997	6.174432345852467
2025-01-10 17:00:00	13.788655288929638	6.181	1.14204	6.465615288929638
2025-01-10 17:10:00	16.405678220664853	8.755	1.16304	6.487638220664852
2025-01-10 17:20:00	15.360499190064505	8.229	1.06428	6.067219190064507
2025-01-10 17:30:00	12.562710943554697	6.628	1.1522	4.782510943554697
2025-01-10 17:40:00	12.802885201078324	8.511	1.15654	3.135345201078323
2025-01-10 17:50:00	11.92249244101476	7.782	1.22836	2.912132441014761
2025-01-10 18:00:00	11.825518942741239	6.618	1.21548	3.9920389427412384
2025-01-10 18:10:00	11.97373558852556	7.353	1.2720400000000005	3.34869558852556
2025-01-10 18:20:00	11.620573847593203	7.772	1.30438	2.5441938475932018
2025-01-10 18:30:00	9.10572	7.748	1.35772	0.0
2025-01-10 18:40:00	7.82492	6.543	1.2819200000000002	0.0
2025-01-10 18:50:00	9.3278	7.984	1.3437999999999994	0.0
2025-01-10 19:00:00	9.94374	8.681	1.26274	0.0
2025-01-10 19:10:00	13.07286	11.564	1.50886	0.0
2025-01-10 19:20:00	15.11994	13.58	1.53994	0.0
2025-01-10 19:30:00	10.34618	8.836	1.51018	0.0
2025-01-10 19:40:00	8.9095	7.422	1.4874999999999998	0.0
2025-01-10 19:50:00	12.26568	10.703	1.5626799999999996	0.0
2025-01-10 20:00:00	9.82146	8.248	1.57346	0.0
2025-01-10 20:10:00	11.2237	9.564	1.6596999999999995	0.0
2025-01-10 20:20:00	10.4528	8.868	1.5848000000000002	0.0
2025-01-10 20:30:00	12.65758	11.118	1.5395800000000002	0.0
2025-01-10 20:40:00	12.67286	11.091	1.5818599999999994	0.0
2025-01-10 20:50:00	11.35552	9.764	1.5915199999999998	0.0
2025-01-10 21:00:00	10.88808	9.146	1.74208	0.0
2025-01-10 21:10:00	15.45924	13.676	1.78324	0.0
2025-01-10 21:20:00	15.88978	14.028	1.86178	0.0
2025-01-10 21:30:00	14.36178	12.682	1.6797799999999996	0.0
2025-01-10 21:40:00	10.68968	9.062	1.62768	0.0
2025-01-10 21:50:00	10.77388	9.189	1.58488	0.0
2025-01-10 22:00:00	11.78424	10.424	1.3602400000000003	0.0
2025-01-10 22:10:00	10.1535	8.897	1.2565000000000002	0.0
2025-01-10 22:20:00	8.93082	7.623	1.3078200000000002	0.0
2025-01-10 22:30:00	8.04288	6.766	1.27688	0.0
2025-01-10 22:40:00	7.87826	6.785	1.09326	0.0
2025-01-10 22:50:00	6.86792	5.912	0.95592	0.0
2025-01-10 23:00:00	7.18638	6.33	0.85638	0.0
2025-01-10 23:10:00	6.71464	6.06	0.65464	0.0
2025-01-10 23:20:00	6.54776	5.948	0.59976	0.0
2025-01-10 23:30:00	6.59214	6.004	0.58814	0.0
2025-01-10 23:40:00	5.75516	5.259	0.49616	0.0
2025-01-10 23:50:00	5.75814	5.31	0.44814	0.0
2025-01-11 00:00:00	7.16286	6.792	0.37086	0.0
2025-01-11 00:10:00	7.371	7.035	0.336	0.0
2025-01-11 00:20:00	7.4435	7.083	0.3605	0.0
2025-01-11 00:30:00	5.27396	4.901	0.3729599999999999	0.0
2025-01-11 00:40:00	5.9542	5.551	0.4032	0.0
2025-01-11 00:50:00	4.98198	4.652	0.32998	0.0
2025-01-11 01:00:00	3.9998	3.885	0.1147999999999999	0.0
2025-01-11 01:10:00	4.42744	4.344	0.08344	0.0
2025-01-11 01:20:00	4.79144	4.722	0.06944	0.0
2025-01-11 01:30:00	3.30114	3.252	0.0491399999999999	0.0
2025-01-11 01:40:00	4.69674	4.656	0.04074	0.0
2025-01-11 01:50:00	4.9044	4.875	0.0293999999999999	0.0
2025-01-11 02:00:00	5.25042	5.201	0.04942	0.0
2025-01-11 02:10:00	4.37268	4.35	0.02268	0.0
2025-01-11 02:20:00	3.69802	3.65	0.04802	0.0
2025-01-11 02:30:00	4.45412	4.348	0.10612	0.0
2025-01-11 02:40:00	4.62502	4.507	0.1180199999999999	0.0
2025-01-11 02:50:00	4.18118	4.127	0.0541799999999999	0.0
2025-01-11 03:00:00	3.87298	3.802	0.0709799999999999	0.0
2025-01-11 03:10:00	5.67082	5.613	0.0578199999999999	0.0
2025-01-11 03:20:00	5.74362	5.669	0.0746199999999999	0.0
2025-01-11 03:30:00	5.37476	5.272	0.10276	0.0
2025-01-11 03:40:00	4.16402	4.081	0.08302	0.0
2025-01-11 03:50:00	4.067411969890115	3.402	0.15022	0.5151919698901144
2025-01-11 04:00:00	4.996195373579854	4.352	0.07182	0.5723753735798546
2025-01-11 04:10:00	5.442367628623175	4.69	0.0	0.7523676286231741
2025-01-11 04:20:00	5.73117176714338	4.83	0.0	0.9011717671433795
2025-01-11 04:30:00	5.548350139833714	4.314	0.0	1.234350139833714
2025-01-11 04:40:00	5.690854872524613	4.488	0.0	1.2028548725246133
2025-01-11 04:50:00	6.220235589961482	5.177	0.0	1.0432355899614822
2025-01-11 05:00:00	6.108926083907493	5.0	0.0056	1.1033260839074928
2025-01-11 05:10:00	5.221421180887278	3.64	0.02702	1.554401180887278
2025-01-11 05:20:00	4.894752735133344	3.186	0.01722	1.691532735133344
2025-01-11 05:30:00	5.312253524708849	3.898	0.02282	1.3914335247088494
2025-01-11 05:40:00	5.650169361771518	4.311	0.05362	1.2855493617715177
2025-01-11 05:50:00	6.85260053367807	5.951	0.0464799999999999	0.8551205336780703
2025-01-11 06:00:00	5.826961867444448	4.283	0.06328	1.4806818674444473
2025-01-11 06:10:00	9.359652621164846	4.678	0.0884799999999999	4.593172621164847
2025-01-11 06:20:00	10.413512194033942	5.287	0.10178	5.024732194033942
2025-01-11 06:30:00	9.76887856963835	4.578	0.11172	5.079158569638349
2025-01-11 06:40:00	8.54973803340268	4.583	0.04536	3.9213780334026795
2025-01-11 06:50:00	8.870592119899214	4.095	0.0929599999999999	4.682632119899213
2025-01-11 07:00:00	11.242951393483857	5.271	0.27846	5.693491393483858
2025-01-11 07:10:00	12.22339229899359	5.534	0.3437	6.3456922989935896
2025-01-11 07:20:00	12.619295156633452	5.275	0.4150999999999999	6.929195156633451
2025-01-11 07:30:00	11.670124362092634	4.815	0.5142199999999999	6.340904362092634
2025-01-11 07:40:00	14.967123366342665	7.752	0.63136	6.583763366342665
2025-01-11 07:50:00	16.00376238664405	7.205	0.6929599999999999	8.105802386644049
2025-01-11 08:00:00	13.346733142837126	4.893	0.7356999999999999	7.718033142837125
2025-01-11 08:10:00	13.579665288588574	6.709	0.9951800000000002	5.875485288588574
2025-01-11 08:20:00	14.897187507833664	9.269	1.08142	4.546767507833663
2025-01-11 08:30:00	12.540803795535082	10.032	1.19454	1.3142637955350815
2025-01-11 08:40:00	9.39386	8.099	1.29486	0.0
2025-01-11 08:50:00	10.24214	8.936	1.30614	0.0
2025-01-11 09:00:00	14.36218	12.981	1.38118	0.0
2025-01-11 09:10:00	14.7942	13.39	1.4042	0.0
2025-01-11 09:20:00	10.09914	8.615	1.48414	0.0
2025-01-11 09:30:00	12.33344	10.836	1.49744	0.0
2025-01-11 09:40:00	10.05678	8.679	1.37778	0.0
2025-01-11 09:50:00	10.6276	9.362	1.2655999999999998	0.0
2025-01-11 10:00:00	13.84006	12.397	1.4430600000000002	0.0
2025-01-11 10:10:00	13.76932	12.227	1.54232	0.0
2025-01-11 10:20:00	14.33798	12.884	1.45398	0.0
2025-01-11 10:30:00	13.34896	11.924	1.4249599999999998	0.0
2025-01-11 10:40:00	15.7851	14.311	1.4741	0.0
2025-01-11 10:50:00	10.7863	9.52	1.2663	0.0
2025-01-11 11:00:00	10.37776	9.287	1.0907599999999995	0.0
2025-01-11 11:10:00	10.61488	9.404	1.2108800000000002	0.0
2025-01-11 11:20:00	11.64574	10.351	1.29474	0.0
2025-01-11 11:30:00	14.42408	13.048	1.3760800000000002	0.0
2025-01-11 11:40:00	13.96474	12.601	1.3637399999999995	0.0
2025-01-11 11:50:00	13.06046	11.728	1.33246	0.0
2025-01-11 12:00:00	9.0109	8.026	0.9848999999999996	0.0
2025-01-11 12:10:00	12.71436	11.63	1.0843599999999998	0.0
2025-01-11 12:20:00	12.68888	11.637	1.05188	0.0
2025-01-11 12:30:00	7.0168129988365955	5.834	1.03782	0.14499299883659586
2025-01-11 12:40:00	11.486907902736549	9.023	1.02084	1.4430679027365492
2025-01-11 12:50:00	9.593474698554102	6.827	0.99624	1.7702346985541018
2025-01-11 13:00:00	8.004597103539611	6.245	1.11152	0.648077103539612
2025-01-11 13:10:00	9.95211248390428	6.371	1.1755	2.4056124839042807
2025-01-11 13:20:00	10.875596726983032	6.064	1.0646999999999998	3.746896726983031
2025-01-11 13:30:00	11.701410922288794	6.06	1.0667599999999997	4.574650922288794
2025-01-11 13:40:00	12.033452416392194	8.093	1.01972	2.9207324163921937
2025-01-11 13:50:00	12.261680395278493	8.778	1.2108199999999998	2.272860395278492
2025-01-11 14:00:00	11.169989863138879	8.978	1.12094	1.0710498631388787
2025-01-11 14:10:00	10.17644116094926	7.191	1.1860399999999995	1.7994011609492606
2025-01-11 14:20:00	9.364271220101418	5.737	1.2204799999999998	2.406791220101418
2025-01-11 14:30:00	10.205994680029676	7.14	1.17386	1.892134680029676
2025-01-11 14:40:00	10.614770135027795	7.827	0.9943	1.7934701350277944
2025-01-11 14:50:00	9.081201089906052	6.287	0.9999	1.7943010899060523
2025-01-11 15:00:00	8.395229332346577	4.744	0.98856	2.6626693323465767
2025-01-11 15:10:00	10.909349073843993	8.612	0.98604	1.311309073843994
2025-01-11 15:20:00	10.308458154341565	9.177	0.99332	0.13813815434156496
2025-01-11 15:30:00	9.522738442305801	7.376	1.0811	1.0656384423058007
2025-01-11 15:40:00	9.35891953435516	6.757	1.10018	1.501739534355161
2025-01-11 15:50:00	6.820230288812581	4.328	1.1455	1.3467302888125818
2025-01-11 16:00:00	9.366718944700642	7.717	1.0435800000000002	0.6061389447006427
2025-01-11 16:10:00	12.066403226421873	9.659	1.0270800000000002	1.380323226421873
2025-01-11 16:20:00	14.440889480166467	12.788	1.14292	0.5099694801664671
2025-01-11 16:30:00	13.735000214742929	9.754	1.10796	2.873040214742929
