date	heat_pump_0__heat_prod	HL_Python	heat_pump_1__heat_prod	HL_Cambridge_1	heat_pump_2__heat_prod	HL_DLFK	heat_pump_3__heat_prod	HL_SDF	heat_pump_4__heat_prod	HL_DKFJ	heat_pump_5__heat_prod	HL_FKSJOFE	heat_pump_6__heat_prod	HL_EERKLS	heat_pump_7__heat_prod	HL_FJKXD	heat_pump_8__heat_prod	HL_SDKFJ9	heat_pump_9__heat_prod	HL_SDFKJ	heat_pump_10__heat_prod	HL_ER	heat_pump_11__heat_prod	HL_ZF	heat_pump_12__heat_prod	HL_SFSLK	heat_pump_13__heat_prod	HL_FSSL	heat_pump_14__heat_prod	HL_DSFS	heat_pump_15__heat_prod	HL_CNIE
2018-01-01 01:40:00	96.9412323289579	96.9412323289579	32.54543899602491	32.54543899602491	55.87745826513806	55.87745826513806	18.366787191795822	18.366787191795822	60.19647468249557	60.19647468249557	88.0207079929772	88.0207079929772	28.408297823706974	28.408297823706974	36.50961254302007	36.50961254302007	95.21740482070751	95.21740482070751	86.51691223742327	86.51691223742327	94.92909995489217	94.92909995489217	85.52706536150085	85.52706536150085	94.60693183125538	94.60693183125538	84.47026822424549	84.47026822424549	94.24530568674312	94.24530568674312	75.48426044274078	75.48426044274078
2018-01-01 01:50:00	88.48997653266653	88.48997653266653	28.576985670933134	28.576985670933134	49.09308618723677	49.09308618723677	15.830894852169454	15.830894852169454	53.49819349641234	53.49819349641234	82.73789151467133	82.73789151467133	23.880591755115002	23.880591755115002	32.16920157920074	32.16920157920074	87.77653503020332	87.77653503020332	81.65415479380786	81.65415479380786	87.64898197402334	87.64898197402334	80.8611820914787	80.8611820914787	87.49073564606913	87.49073564606913	80.00292336654242	80.00292336654242	87.295779681984	87.295779681984	72.33999122561013	72.33999122561013
2018-01-01 02:00:00	81.74815787451321	81.74815787451321	26.01992397257941	26.01992397257941	44.2669963619233	44.2669963619233	14.705844297989808	14.705844297989808	48.607571946330374	48.607571946330374	78.56650482480735	78.56650482480735	21.152496695736605	21.152496695736605	29.48088942214874	29.48088942214874	81.81533650254495	81.81533650254495	77.90870459121194	77.90870459121194	81.82590545570162	81.82590545570162	77.29336897667677	77.29336897667677	81.80922389250662	81.80922389250662	76.61500711828617	76.61500711828617	81.7583496958945	81.7583496958945	70.14773746993336	70.14773746993336
2018-01-01 02:10:00	74.92500756168442	74.92500756168442	23.19779474771998	23.19779474771998	39.41028047223356	39.41028047223356	13.207494440884641	13.207494440884641	43.617012369504806	43.617012369504806	73.98002307983809	73.98002307983809	18.401023718210094	18.401023718210094	26.53841895243203	26.53841895243203	75.64368916633146	75.64368916633146	73.6724760796248	73.6724760796248	75.76746158839441	75.76746158839441	73.21428894366025	73.21428894366025	75.86746722055568	75.86746722055568	72.69573839243549	72.69573839243549	75.93625806423816	75.93625806423816	67.32402184431623	67.32402184431623
2018-01-01 02:20:00	68.75349160951704	68.75349160951704	20.793432415245487	20.793432415245487	35.248535123635655	35.248535123635655	12.017377466577985	12.017377466577985	39.26555574743949	39.26555574743949	69.6887802570868	69.6887802570868	16.21232202755394	16.21232202755394	24.05617040024642	24.05617040024642	69.99384383599299	69.99384383599299	69.69608334414488	69.69608334414488	70.21195227976598	70.21195227976598	69.37838996513118	69.37838996513118	70.40978219202796	70.40978219202796	69.00333808378035	69.00333808378035	70.57942180901591	70.57942180901591	64.63065641468613	64.63065641468613
2018-01-01 02:30:00	63.17131685147349	63.17131685147349	18.74499108754816	18.74499108754816	31.6822928474652	31.6822928474652	11.07210694902041	11.07210694902041	35.47131780382931	35.47131780382931	65.67374808815795	65.67374808815795	14.471275013199946	14.471275013199946	21.96198556576273	21.96198556576273	64.82163296277692	64.82163296277692	65.9634934682403	65.9634934682403	65.11757115483023	65.11757115483023	65.77106718244976	65.77106718244976	65.39666939788519	65.39666939788519	65.52455292598538	65.52455292598538	65.6505922432824	65.6505922432824	62.061431651200664	62.061431651200664
2018-01-01 02:40:00	58.12220495997617	58.12220495997617	16.999783298831222	16.999783298831222	28.626343277268592	28.626343277268592	10.321309868194081	10.321309868194081	32.16294484554732	32.16294484554732	61.91714799494287	61.91714799494287	13.08632397154545	13.08632397154545	20.195196864153264	20.195196864153264	60.086677682448396	60.086677682448396	62.459758484191575	62.459758484191575	60.44604290857818	60.44604290857818	62.3787002944093	62.3787002944093	60.791914944980256	60.791914944980256	62.24702502471439	62.24702502471439	61.11557209041412	61.11557209041412	59.61062650521348	59.61062650521348
2018-01-01 02:50:00	53.555251756546845	53.555251756546845	15.512920978384283	15.512920978384283	26.007668758708004	26.007668758708004	9.724976600513179	9.724976600513179	29.278220219974592	29.278220219974592	58.40234570526129	58.40234570526129	11.98463666960501	11.98463666960501	18.704620546035223	18.704620546035223	55.752012670396795	55.752012670396795	59.17084669684096	59.17084669684096	56.16226915455717	56.16226915455717	59.18848034500259	59.18848034500259	56.562254763212756	56.562254763212756	59.15911109525497	59.15911109525497	56.942896303333626	56.942896303333626	57.272782827012364	57.272782827012364
2018-01-01 03:00:00	50.00451256224939	50.00451256224939	14.77587592149905	14.77587592149905	24.39860352716237	24.39860352716237	9.823022519184775	9.823022519184775	27.37360090833323	27.37360090833323	55.60963901340918	55.60963901340918	11.669895794617483	11.669895794617483	18.07288171658425	18.07288171658425	52.33060193234025	52.33060193234025	56.61011468208167	56.61011468208167	52.78224049566953	52.78224049566953	56.71544721361251	56.71544721361251	53.22675149685291	53.22675149685291	56.77752729110002	56.77752729110002	53.65439757606314	53.65439757606314	55.56141267314079	55.56141267314079
2018-01-01 03:10:00	46.32677086151572	46.32677086151572	13.734202521485178	13.734202521485178	22.556178344341436	22.556178344341436	9.512089487216189	9.512089487216189	25.246070900847325	25.246070900847325	52.5572994599936	52.5572994599936	11.045844762303915	11.045844762303915	17.106492748611497	17.106492748611497	48.73924904825797	48.73924904825797	53.74336938345209	53.74336938345209	49.22082012537233	49.22082012537233	53.92455023001034	53.92455023001034	49.69821542184787	49.69821542184787	54.066262057275885	54.066262057275885	50.16131227372058	50.16131227372058	53.458178442973264	53.458178442973264
2018-01-01 03:20:00	43.00027342122227	43.00027342122227	12.846731706813197	12.846731706813197	20.97740122280256	20.97740122280256	9.265108188366764	9.265108188366764	23.391007491191196	23.391007491191196	49.70144336368965	49.70144336368965	10.549439276440975	10.549439276440975	16.29131881740373	16.29131881740373	45.45154242826351	45.45154242826351	51.0524571221257	51.0524571221257	45.95505051486972	45.95505051486972	51.30003253008719	51.30003253008719	46.45715085976098	46.45715085976098	51.51193325479684	51.51193325479684	46.947370146450986	46.947370146450986	51.45201426795101	51.45201426795101
2018-01-01 03:30:00	39.99143615352153	39.99143615352153	12.090634526088566	12.090634526088566	19.62453117985456	19.62453117985456	9.068939154025557	9.068939154025557	21.773491499085043	21.773491499085043	47.029407921148376	47.029407921148376	10.154563601185329	10.154563601185329	15.603585729989168	15.603585729989168	42.441776894526924	42.441776894526924	48.52653199006646	48.52653199006646	42.96035246398102	42.96035246398102	48.831906785219346	48.831906785219346	43.480097403546694	43.480097403546694	49.10537953345345	49.10537953345345	43.99021967506246	43.99021967506246	49.53831717296509	49.53831717296509
2018-01-01 03:40:00	37.26992449997127	37.26992449997127	11.446463544437309	11.446463544437309	18.465243201331262	18.465243201331262	8.91312861269306	8.91312861269306	20.36310416209084	20.36310416209084	44.52936131153649	44.52936131153649	9.840451850868131	9.840451850868131	15.023370291078393	15.023370291078393	39.68645548374693	39.68645548374693	46.15547831468037	46.15547831468037	40.21422602540248	40.21422602540248	46.51085394389913	46.51085394389913	40.74554925106815	40.74554925106815	46.83805188804882	46.83805188804882	41.26934345320362	41.26934345320362	47.71282569504542	47.71282569504542
2018-01-01 03:50:00	34.80830061619152	34.80830061619152	10.897650158829855	10.897650158829855	17.47183764537043	17.47183764537043	8.789373480432088	8.789373480432088	19.133321921857007	19.133321921857007	42.190233263012516	42.190233263012516	9.590585379286441	9.590585379286441	14.5338635877778	14.5338635877778	37.164067612750415	37.164067612750415	43.929800498275426	43.929800498275426	37.69603878626105	37.69603878626105	44.328110092878134	44.328110092878134	38.23375236585604	38.23375236585604	44.701895687904226	44.701895687904226	38.765863333893364	38.765863333893364	45.97147428248262	45.97147428248262
2018-01-01 04:00:00	32.839547931539634	32.839547931539634	10.665569500956897	10.665569500956897	16.902873222575423	16.902873222575423	8.945340250319141	8.945340250319141	18.33250509031693	18.33250509031693	40.22199529436012	40.22199529436012	9.64149833215728	9.64149833215728	14.398960405040606	14.398960405040606	35.097905734799916	35.097905734799916	42.07448637286637	42.07448637286637	35.630458960952716	35.630458960952716	42.50957325267677	42.50957325267677	36.17078413449613	36.17078413449613	42.92371844275909	42.92371844275909	36.70714379557439	36.70714379557439	44.54073749777699	44.54073749777699
2018-01-01 04:10:00	30.851773562131413	30.851773562131413	10.283968166059907	10.283968166059907	16.20930894421401	16.20930894421401	8.89636396170721	8.89636396170721	17.426824239032907	17.426824239032907	38.18525394586325	38.18525394586325	9.515982701123558	9.515982701123558	14.092748040251594	14.092748040251594	33.00244233169564	33.00244233169564	40.12730257791401	40.12730257791401	33.53113451878524	33.53113451878524	40.592802722429695	40.592802722429695	34.06943142440764	34.06943142440764	41.04083200308355	41.04083200308355	34.60533504412818	34.60533504412818	42.96695440678564	42.96695440678564
2018-01-01 04:20:00	29.053838322932723	29.053838322932723	9.958856808214081	9.958856808214081	15.614993679167439	15.614993679167439	8.857455935721061	8.857455935721061	16.637131859762878	16.637131859762878	36.27961697257072	36.27961697257072	9.416142462945627	9.416142462945627	13.834466359280844	13.834466359280844	31.08414393534453	31.08414393534453	38.29953462758903	38.29953462758903	31.606079480498032	31.606079480498032	38.79028250465788	38.79028250465788	32.13927030602942	32.13927030602942	39.26691203581439	39.26691203581439	32.67148065622571	32.67148065622571	41.46576594933564	41.46576594933564
2018-01-01 04:30:00	27.427595026427426	27.427595026427426	9.681872192626454	9.681872192626454	15.105718976980505	15.105718976980505	8.826552586536135	8.826552586536135	15.948562434464545	15.948562434464545	34.49663872812472	34.49663872812472	9.3367225560572	9.3367225560572	13.616563344187966	13.616563344187966	29.32801763986273	29.32801763986273	36.58383223432696	36.58383223432696	29.840811595522972	29.840811595522972	37.095172523983265	37.095172523983265	30.36633664445399	30.36633664445399	37.59561847733339	37.59561847733339	30.892139954934223	30.892139954934223	40.033769754000275	40.033769754000275
2018-01-01 04:40:00	25.95664815079887	25.95664815079887	9.445890042859661	9.445890042859661	14.669316389019166	14.669316389019166	8.802007085824398	8.802007085824398	15.348166814710744	15.348166814710744	32.82842413706216	32.82842413706216	9.273546411126144	9.273546411126144	13.432726526106409	13.432726526106409	27.720353504159625	27.720353504159625	34.97332440545154	34.97332440545154	28.222067920273915	28.222067920273915	35.50107239167188	35.50107239167188	28.7378229967634	28.7378229967634	36.02101417922008	36.02101417922008	29.254967426015952	29.254967426015952	38.66777684549338	38.66777684549338
2018-01-01 04:50:00	24.626167825001705	24.626167825001705	9.244840699773649	9.244840699773649	14.295358644871758	14.295358644871758	8.782511412343084	8.782511412343084	14.824654025757438	14.824654025757438	31.267586291439486	31.267586291439486	9.223291689798625	9.223291689798625	13.277630114145897	13.277630114145897	26.248600601243705	26.248600601243705	33.46156136468069	33.46156136468069	26.737686366342917	26.737686366342917	34.00196303529158	34.00196303529158	27.24196516618188	27.24196516618188	34.53750538244124	34.53750538244124	27.74860392431737	27.74860392431737	37.36474501248202	37.36474501248202
2018-01-01 05:00:00	23.551653169419897	23.551653169419897	9.191260876490169	9.191260876490169	14.115987951544547	14.115987951544547	8.894050491451566	8.894050491451566	14.503884965617107	14.503884965617107	29.917410298068862	29.917410298068862	9.308112520641808	9.308112520641808	13.28585562547005	13.28585562547005	25.022785039456924	25.022785039456924	32.15950563538293	32.15950563538293	25.498335666943223	25.498335666943223	32.70932568576813	32.70932568576813	25.99009949530925	25.99009949530925	33.25709793631334	33.25709793631334	26.485000019590245	26.485000019590245	36.23706094675765	36.23706094675765
2018-01-01 05:10:00	22.476163771014942	22.476163771014942	9.05367100616127	9.05367100616127	13.85925761060003	13.85925761060003	8.896246265136629	8.896246265136629	14.120451417298728	14.120451417298728	28.55648941507623	28.55648941507623	9.292536837197206	9.292536837197206	13.19645678685722	13.19645678685722	23.798547319390703	23.798547319390703	30.834374277080926	30.834374277080926	24.259189938900548	24.259189938900548	31.390314979969304	31.390314979969304	24.73692213697725	24.73692213697725	31.94686833035304	31.94686833035304	25.218492856487995	25.218492856487995	35.056722738319564	35.056722738319564
2018-01-01 05:20:00	21.503386577406566	21.503386577406566	8.936449253361156	8.936449253361156	13.639266288864658	13.639266288864658	8.897986401179136	8.897986401179136	13.786124348514866	13.786124348514866	27.28316949911215	27.28316949911215	9.280148719351393	9.280148719351393	13.121063962811519	13.121063962811519	22.67781395576106	22.67781395576106	29.590504974145748	29.590504974145748	23.12290691151728	23.12290691151728	30.149919008453676	30.149919008453676	23.585836073733763	23.585836073733763	30.712457653870068	30.712457653870068	24.053189537629045	24.053189537629045	33.930817082866064	33.930817082866064
2018-01-01 05:30:00	20.62350375604416	20.62350375604416	8.836580023735976	8.836580023735976	13.450753530393968	13.450753530393968	8.899368533022468	8.899368533022468	13.494609077330892	13.494609077330892	26.091808456591323	26.091808456591323	9.27029434358002	9.27029434358002	13.057457701331018	13.057457701331018	21.651826929216426	21.651826929216426	28.422900822977468	28.422900822977468	22.080939886445407	22.080939886445407	28.98343695071972	28.98343695071972	22.528515448352493	22.528515448352493	29.549461269731253	29.549461269731253	22.980993220067376	22.980993220067376	32.85680637828443	32.85680637828443
2018-01-01 05:40:00	19.82764446330515	19.82764446330515	8.751494595788955	8.751494595788955	13.289215069008378	13.289215069008378	8.90046631425227	8.90046631425227	13.240423402375853	13.240423402375853	109.2339950103455	109.2339950103455	9.26245548484033	9.26245548484033	13.003795427910362	13.003795427910362	20.712576431931524	20.712576431931524	165.2725557812692	165.2725557812692	21.125460271021737	21.125460271021737	188.88579772207916	188.88579772207916	21.557322305580357	21.557322305580357	227.0622908411391	227.0622908411391	21.994464726731422	21.994464726731422	31.832298803278785	31.832298803278785
2018-01-01 05:50:00	340.8084688523155	340.8084688523155	90.78525065571353	90.78525065571353	179.75934641893	179.75934641893	56.673855414661105	56.673855414661105	194.7860470018588	194.7860470018588	399.57006122326584	399.57006122326584	117.89881333052364	117.89881333052364	104.33834606286277	104.33834606286277	368.7183889885497	368.7183889885497	379.8185921623492	379.8185921623492	378.91642262554643	378.91642262554643	369.4639888047657	369.4639888047657	378.57910041998076	378.57910041998076	358.3318683224842	358.3318683224842	389.9632962480207	389.9632962480207	30.855012667099864	30.855012667099864
2018-01-01 06:00:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.09544199298895	30.09544199298895
2018-01-01 06:10:00	0.0	0.0	0.0	0.0	0.0	0.0	1.9030462445348075	1.9030462445348075	0.0	0.0	0.0	0.0	0.0	0.0	2.0359564045639367	2.0359564045639367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.21425129725575	29.21425129725575
2018-01-01 06:20:00	0.0	0.0	0.0	0.0	0.0	0.0	3.4046304748201375	3.4046304748201375	0.0	0.0	0.0	0.0	0.0	0.0	3.76979532890548	3.76979532890548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.3737179895202	28.3737179895202
2018-01-01 06:30:00	0.0	0.0	1.2617332673606398	1.2617332673606398	0.0	0.0	4.597288212222961	4.597288212222961	0.0	0.0	0.0	0.0	0.0	0.0	5.232518924852342	5.232518924852342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.571926289095742	27.571926289095742
2018-01-01 06:40:00	0.0	0.0	2.3367102324294535	2.3367102324294535	0.0	0.0	5.544576420553136	5.544576420553136	0.0	0.0	0.0	0.0	0.0	0.0	6.466565206329031	6.466565206329031	0.0	0.0	0.0	0.0	0.0	0.0	0.6507490875093112	0.6507490875093112	0.0	0.0	0.6338939651488431	0.6338939651488431	0.0	0.0	26.80709068574497	26.80709068574497
2018-01-01 06:50:00	0.0	0.0	3.252556576610232	3.252556576610232	0.0	0.0	6.296975806830997	6.296975806830997	0.0	0.0	0.0	0.0	0.0	0.0	7.5076846752417845	7.5076846752417845	0.0	0.0	0.6678532659611136	0.6678532659611136	0.0	0.0	1.2627986819644264	1.2627986819644264	0.0	0.0	1.2311950306197303	1.2311950306197303	0.0	0.0	26.077507802392724	26.077507802392724
2018-01-01 07:00:00	0.0	0.0	3.738058291355145	3.738058291355145	1.4667165715125918	1.4667165715125918	6.575604405537013	6.575604405537013	0.0	0.0	0.0	0.0	0.0	0.0	8.03884071215941	8.03884071215941	0.0	0.0	1.0031828573017947	1.0031828573017947	0.0	0.0	1.5464873932955783	1.5464873932955783	0.0	0.0	1.5017979297871733	1.5017979297871733	0.0	0.0	25.094838949084444	25.094838949084444
2018-01-01 07:10:00	0.0	0.0	4.3814965957786285	4.3814965957786285	2.98094755461355	2.98094755461355	7.013321120036523	7.013321120036523	1.4410141694511083	1.4410141694511083	0.0	0.0	1.8454942426381251	1.8454942426381251	8.7259600354523	8.7259600354523	0.0	0.0	1.57392839957717	1.57392839957717	0.0	0.0	2.0704118894137764	2.0704118894137764	0.0	0.0	2.0150554178674867	2.0150554178674867	0.0	0.0	24.417222044481527	24.417222044481527
2018-01-01 07:20:00	0.0	0.0	4.929684562931712	4.929684562931712	4.278498669607416	4.278498669607416	7.36099467151939	7.36099467151939	2.6975713281593983	2.6975713281593983	0.0	0.0	3.313616697160114	3.313616697160114	9.30558921580431	9.30558921580431	0.0	0.0	2.109646627886363	2.109646627886363	0.0	0.0	2.563078965216789	2.563078965216789	0.0	0.0	2.498577495068119	2.498577495068119	0.0	0.0	23.770773373916573	23.770773373916573
2018-01-01 07:30:00	0.0	0.0	5.396723399581873	5.396723399581873	5.390383184316562	5.390383184316562	7.6371401854470555	7.6371401854470555	3.793221710635976	3.793221710635976	0.0	0.0	4.4814637985201955	4.4814637985201955	9.794601385833273	9.794601385833273	0.0	0.0	2.6125185226874805	2.6125185226874805	0.0	0.0	3.026388601008165	3.026388601008165	0.0	0.0	2.954126493647493	2.954126493647493	0.0	0.0	23.15412095147601	23.15412095147601
2018-01-01 07:40:00	1.1474671888221535	1.1474671888221535	5.794625739166165	5.794625739166165	6.3431681288664095	6.3431681288664095	7.856473362822286	7.856473362822286	4.748570078286264	4.748570078286264	0.5519150385320502	0.5519150385320502	5.410450979808189	5.410450979808189	10.207163074670511	10.207163074670511	0.0	0.0	3.084557911967721	3.084557911967721	0.0	0.0	3.462090087905807	3.462090087905807	0.8445564712666283	0.8445564712666283	3.3833206318658995	3.3833206318658995	0.8305768979637305	0.8305768979637305	22.565891160694296	22.565891160694296
2018-01-01 07:50:00	2.185461417846767	2.185461417846767	6.133625966604086	6.133625966604086	7.159619062894279	7.159619062894279	8.030682394912644	8.030682394912644	5.581582614140757	5.581582614140757	1.068341798128813	1.068341798128813	6.149432291600789	6.149432291600789	10.555226288280085	10.555226288280085	0.8711876691638736	0.8711876691638736	3.527655224450953	3.527655224450953	0.8576400817418914	0.8576400817418914	3.871828567556591	3.871828567556591	1.6203911362168242	1.6203911362168242	3.787684616800533	3.787684616800533	1.5948674147355746	1.5948674147355746	22.00477395173217	22.00477395173217
2018-01-01 08:00:00	3.1886278145076443	3.1886278145076443	6.4817930524632175	6.4817930524632175	7.930703368594976	7.930703368594976	8.233966759285996	8.233966759285996	6.376274230460268	6.376274230460268	1.6062032345586232	1.6062032345586232	6.800196125091645	6.800196125091645	10.91792820160584	10.91792820160584	1.7292402933384778	1.7292402933384778	4.001215621697156	4.001215621697156	1.7047146448755508	1.7047146448755508	4.314770452662216	4.314770452662216	2.393687462278237	2.393687462278237	4.226259971758537	4.226259971758537	2.358829821721473	2.358829821721473	21.525673397845654	21.525673397845654
2018-01-01 08:10:00	4.045151459682103	4.045151459682103	6.732496863097339	6.732496863097339	8.540194634325616	8.540194634325616	8.351813476371065	8.351813476371065	7.017785576348871	7.017785576348871	2.061347846060883	2.061347846060883	7.2768665399528345	7.2768665399528345	11.177582153876893	11.177582153876893	2.464588839211075	2.464588839211075	4.395563284024803	4.395563284024803	2.431046643646397	2.431046643646397	4.6809588530292245	4.6809588530292245	3.0532935482665096	3.0532935482665096	4.588927205555521	4.588927205555521	3.0108077015788837	3.0108077015788837	21.018137829298098	21.018137829298098
2018-01-01 08:20:00	4.819885822701512	4.819885822701512	6.946088803258419	6.946088803258419	9.062475336844983	9.062475336844983	8.44541322941221	8.44541322941221	7.577151858830376	7.577151858830376	2.4871973197823243	2.4871973197823243	7.6560439676926535	7.6560439676926535	11.396651626019732	11.396651626019732	3.137774200116752	3.137774200116752	4.765736766947583	4.765736766947583	3.0970934185302363	3.0970934185302363	5.025331380540422	5.025331380540422	3.659172880034774	3.659172880034774	4.930618580263626	4.930618580263626	3.6106969428606277	3.6106969428606277	20.53400275132501	20.53400275132501
2018-01-01 08:30:00	5.520637714746499	5.520637714746499	7.1280623914113335	7.1280623914113335	9.510022887060188	9.510022887060188	8.51975639358309	8.51975639358309	8.064889254260606	8.064889254260606	2.8856364477328356	2.8856364477328356	7.957668187684732	7.957668187684732	11.581472503280086	11.581472503280086	3.7540487499481685	3.7540487499481685	5.113213852493843	5.113213852493843	3.707855667707946	3.707855667707946	5.349183089515861	5.349183089515861	4.215698350351104	4.215698350351104	5.252542082760158	5.252542082760158	4.162655408798685	4.162655408798685	20.07218231061141	20.07218231061141
